0.0,0.0,0.0,6500.0,4.0,8.0,0.0
1.0,3.9999990323767713,7.999998064753543,6499.995282836175,3.9999970971305947,7.999994194261189,-0.0094343254670188
2.0,7.999992259019817,15.999984518039634,6499.981131357801,3.999988388538143,7.999976777076286,-0.018868624729277077
3.0,11.999973874928036,23.999947749856073,6499.957545604098,3.9999738742698185,7.999947748539637,-0.02830287159024485
4.0,15.999938075060527,31.999876150121054,6499.924525640489,3.9999535544043296,7.999907108808659,-0.03773703985368382
5.0,19.999879052993705,39.99975810598741,6499.882071558775,3.999927429052148,7.999854858104296,-0.04717110330750173
6.0,23.999791002662285,47.99958200532457,6499.830183476949,3.9998954983552357,7.9997909967104714,-0.056605035742577726
7.0,27.99966811838629,55.99933623677258,6499.7688615391835,3.99985776248704,7.99971552497408,-0.06603881095306224
8.0,31.999504594871112,63.999009189742225,6499.6981059158325,3.9998142216524952,7.9996284433049905,-0.07547240273637705
9.0,35.99929462720746,71.99858925441492,6499.617916803435,3.999764876088022,7.999529752176044,-0.08490578489321518
10.0,39.999032410871386,79.99806482174277,6499.528294424713,3.9997097260615266,7.999419452123053,-0.094338931227541
11.0,43.9987121417243,87.9974242834486,6499.429239028569,3.9996487718724025,7.999297543744805,-0.10377181554659018
12.0,47.998328016012934,95.99665603202587,6499.320750890089,3.9995820138515286,7.999164027703057,-0.11320441166086967
13.0,51.99787423036937,103.99574846073874,6499.202830310542,3.99950945236127,7.99901890472254,-0.12263669338415772
14.0,55.997344981811,111.994689963622,6499.075477617379,3.999431087795479,7.998862175590958,-0.132068634533504
15.0,59.99673446774059,119.99346893548118,6498.938693164235,3.999346920579493,7.998693841158986,-0.14150020892922932
16.0,63.996036885946225,127.99207377189245,6498.792477330925,3.9992569511701364,7.998513902340273,-0.15093139039492587
17.0,67.99524643460136,135.9904928692027,6498.63683052345,3.9991611800557196,7.998322360111439,-0.1603621527574572
18.0,71.99435731226475,143.9887146245295,6498.471753173991,3.9990596077560396,7.998119215512079,-0.16979246984695803
19.0,75.99336371788048,151.98672743576097,6498.297245740912,3.998952234822379,7.997904469644758,-0.17922231549683448
20.0,79.99225985077805,159.9845197015561,6498.113308708761,3.9988390618375065,7.997678123675013,-0.18865166354376403
21.0,83.99103991067221,167.98207982134443,6497.919942588268,3.9987200894156785,7.997440178831357,-0.19808048782769536
22.0,87.98969813008826,175.97939626017651,6497.717147894273,3.998595318170878,7.997190636341756,-0.20750876255553793
23.0,91.98822890429811,183.97645780859622,6497.504925056088,3.998464748589142,7.996929497178284,-0.21693646377421144
24.0,95.98662644290009,191.97325288580018,6497.28327465423,3.9983283813698622,7.9966567627397245,-0.22636356546924516
25.0,99.98488492015247,199.96976984030493,6497.052197320121,3.99818621727941,7.99637243455882,-0.2357900412253584
26.0,103.98299851254953,207.96599702509906,6496.811693710668,3.9980382571143958,7.9960765142287915,-0.2452158646459355
27.0,107.98096139882159,215.96192279764318,6496.561764508261,3.9978845017016655,7.995769003403331,-0.2546410093530259
28.0,111.97876775993497,223.95753551986994,6496.302410420774,3.9977249518983045,7.995449903796609,-0.26406544898734413
29.0,115.976411779092,231.952823558184,6496.033632181567,3.997559608591634,7.995119217183268,-0.27348915720826966
30.0,119.97388764173107,239.94777528346214,6495.75543054948,3.9973884726992144,7.994776945398429,-0.28291210769384717
31.0,123.97118953552652,247.94237907105304,6495.4678063088395,3.9972115451688426,7.994423090337685,-0.2923342741407862
32.0,127.96831165038877,255.93662330077754,6495.170760269456,3.9970288269785543,7.994057653957109,-0.3017556302644616
33.0,131.96524817846424,263.9304963569285,6494.864293266623,3.9968403191366217,7.9936806382732435,-0.311176149798913
34.0,135.96199331413533,271.92398662827065,6494.548406161118,3.9966460226815554,7.993292045363111,-0.3205958064968454
