100 200 
1 2 32948
2 3 2912
3 4 24559
4 5 113545
5 6 51111
6 7 -71497
7 8 119491
8 9 97509
9 10 31858
10 1 23675
11 12 34762
12 13 -44912
13 14 246413
14 15 109316
15 16 42922
16 17 166447
17 18 -6234
18 19 5848
19 20 -71764
20 11 39170
21 22 157957
22 23 159124
23 24 -75532
24 25 -60430
25 26 -82458
26 27 -41723
27 28 -29371
28 29 18180
29 30 -20585
30 21 38293
31 32 79234
32 33 -104214
33 34 177464
34 35 74225
35 36 -19968
36 37 42191
37 38 -22715
38 39 -200737
39 40 75596
40 31 129664
41 42 16671
42 43 172987
43 44 108695
44 45 -23323
45 46 77230
46 47 11265
47 48 -145258
48 49 -100942
49 50 581
50 41 -175606
51 52 71786
52 53 -132898
53 54 40732
54 55 82642
55 56 22018
56 57 -31270
57 58 -176537
58 59 98812
59 60 -257664
60 51 -90180
61 62 68849
62 63 -25882
63 64 -63495
64 65 103747
65 66 61277
66 67 103045
67 68 -5619
68 69 37583
69 70 149000
70 61 34080
71 72 -3375
72 73 -107981
73 74 -73411
74 75 -63875
75 76 -15442
76 77 -39009
77 78 157855
78 79 167029
79 80 -16823
80 71 97329
81 82 -81261
82 83 -38461
83 84 -18975
84 85 91788
85 86 -113751
86 87 -74351
87 88 71238
88 89 -129517
89 90 -91314
90 81 -134602
91 92 96999
92 93 118346
93 94 97182
94 95 -89845
95 96 195644
96 97 -65050
97 98 105116
98 99 -151825
99 100 -118659
100 91 -99431
1 11 -110609
2 12 -138198
3 13 47613
4 14 -171964
5 15 41429
6 16 -211439
7 17 95098
8 18 261849
9 19 18228
10 20 26527
11 21 89771
12 22 -9584
13 23 48642
14 24 136793
15 25 28509
16 26 192868
17 27 -68133
18 28 14464
19 29 -5774
20 30 -45534
21 31 -147289
22 32 -10995
23 33 136157
24 34 -8239
25 35 132027
26 36 -73075
27 37 -166014
28 38 110184
29 39 55962
30 40 38120
31 41 105847
32 42 9448
33 43 -141522
34 44 37825
35 45 -107289
36 46 123625
37 47 34544
38 48 15307
39 49 -27446
40 50 -73888
41 51 62430
42 52 132433
43 53 186653
44 54 -161932
45 55 39052
46 56 -51902
47 57 73556
48 58 63164
49 59 80455
50 60 -57934
51 61 102285
52 62 87587
53 63 -101471
54 64 44666
55 65 -69349
56 66 -162330
57 67 -47049
58 68 208662
59 69 25723
60 70 166055
61 71 29014
62 72 99957
63 73 -67490
64 74 95005
65 75 -49152
66 76 -18426
67 77 -3650
68 78 -22457
69 79 -80848
70 80 -59089
71 81 -78688
72 82 -30988
73 83 -76475
74 84 -108716
75 85 -58493
76 86 34620
77 87 56199
78 88 96426
79 89 18682
80 90 75908
81 91 158376
82 92 -9476
83 93 -43830
84 94 -138320
85 95 -40116
86 96 33770
87 97 -98520
88 98 -92736
89 99 97685
90 100 -172169
91 1 42770
92 2 -190447
93 3 83717
94 4 88255
95 5 -5526
96 6 -89850
97 7 -81168
98 8 76926
99 9 -47118
100 10 12915
