25 50 
1 2 22017
2 3 33769
3 4 5848
4 5 105846
5 1 -60430
6 7 186653
7 8 34620
8 9 -166014
9 10 -113751
10 6 -51902
11 12 157855
12 13 -5618
13 14 -16823
14 15 -9475
15 11 39052
16 17 -141522
17 18 136793
18 19 51111
19 20 28509
20 16 172987
21 22 -76475
22 23 -190447
23 24 68849
24 25 16671
25 21 -175606
1 6 -20585
2 7 23675
3 8 -9584
4 9 18228
5 10 -68133
6 11 -78688
7 12 76926
8 13 158376
9 14 12915
10 15 -82458
11 16 -171964
12 17 14464
13 18 89771
14 19 31858
15 20 41429
16 21 -176537
17 22 -10995
18 23 166055
19 24 -3375
20 25 -132898
21 1 -5526
22 2 -41723
23 3 105116
24 4 -47049
25 5 98812
