200 1990 
1 107 1
1 112 1
1 64 1
1 174 1
1 87 1
1 58 1
1 177 1
1 13 1
1 103 1
1 123 1
1 111 1
1 176 1
1 162 1
1 99 1
1 94 1
1 31 1
1 54 1
1 16 1
1 140 1
1 156 1
2 180 1
2 77 1
2 10 1
2 37 1
2 88 1
2 5 1
2 86 1
2 172 1
2 153 1
2 168 1
2 74 1
2 130 1
2 26 1
2 121 1
2 58 1
2 25 1
2 148 1
2 84 1
2 139 1
3 45 1
3 153 1
3 140 1
3 110 1
3 30 1
3 133 1
3 170 1
3 23 1
3 123 1
3 56 1
3 180 1
3 104 1
3 12 1
3 178 1
3 84 1
3 85 1
4 176 1
4 20 1
4 163 1
4 28 1
4 136 1
4 92 1
4 99 1
4 156 1
4 63 1
4 109 1
4 158 1
4 184 1
4 122 1
4 120 1
4 48 1
4 195 1
4 191 1
4 51 1
4 42 1
4 154 1
4 84 1
4 73 1
4 118 1
5 104 1
5 92 1
5 76 1
5 159 1
5 110 1
5 190 1
5 54 1
5 10 1
5 116 1
5 22 1
5 63 1
5 169 1
5 166 1
5 187 1
5 164 1
5 23 1
5 196 1
5 16 1
6 172 1
6 115 1
6 92 1
6 83 1
6 77 1
6 176 1
6 169 1
6 190 1
6 175 1
6 156 1
6 32 1
6 74 1
6 17 1
6 18 1
6 33 1
6 84 1
6 96 1
7 73 1
7 32 1
7 68 1
7 179 1
7 63 1
7 24 1
7 40 1
7 151 1
7 114 1
7 137 1
7 119 1
7 111 1
7 46 1
7 96 1
7 142 1
7 83 1
7 115 1
7 8 1
7 180 1
7 126 1
8 154 1
8 183 1
8 121 1
8 160 1
8 68 1
8 39 1
8 122 1
8 108 1
8 135 1
8 45 1
8 182 1
8 29 1
8 31 1
8 63 1
8 138 1
8 146 1
8 37 1
8 124 1
8 90 1
8 76 1
9 40 1
9 27 1
9 26 1
9 156 1
9 197 1
9 123 1
9 177 1
9 144 1
9 29 1
9 59 1
9 64 1
9 63 1
9 165 1
9 22 1
9 87 1
9 58 1
9 158 1
9 137 1
9 24 1
9 80 1
9 173 1
9 84 1
10 20 1
10 48 1
10 183 1
10 27 1
10 157 1
10 155 1
10 49 1
10 96 1
10 150 1
10 98 1
10 101 1
10 122 1
10 149 1
10 95 1
10 81 1
10 137 1
10 25 1
11 53 1
11 140 1
11 30 1
11 54 1
11 42 1
11 32 1
11 34 1
11 103 1
11 133 1
11 131 1
11 185 1
11 69 1
11 189 1
11 117 1
11 15 1
11 82 1
11 17 1
12 112 1
12 43 1
12 165 1
12 192 1
12 65 1
12 58 1
12 178 1
12 167 1
13 114 1
13 155 1
13 98 1
13 39 1
13 199 1
13 181 1
13 170 1
13 35 1
13 169 1
13 132 1
13 28 1
13 157 1
13 174 1
13 63 1
13 49 1
13 74 1
13 115 1
14 112 1
14 77 1
14 134 1
14 89 1
14 122 1
14 100 1
14 125 1
14 16 1
14 158 1
14 164 1
14 102 1
14 157 1
14 96 1
14 166 1
14 22 1
14 101 1
14 50 1
14 71 1
14 24 1
14 55 1
15 156 1
15 188 1
15 146 1
15 85 1
15 193 1
15 110 1
15 196 1
15 144 1
15 139 1
15 194 1
15 125 1
15 178 1
15 25 1
15 168 1
15 89 1
15 100 1
16 131 1
16 137 1
16 72 1
16 50 1
16 154 1
16 91 1
16 197 1
16 186 1
16 111 1
16 124 1
16 47 1
16 132 1
16 118 1
16 33 1
16 160 1
16 189 1
16 182 1
16 144 1
16 49 1
16 100 1
16 56 1
17 115 1
17 191 1
17 132 1
17 158 1
17 192 1
17 187 1
17 101 1
17 19 1
17 77 1
17 184 1
17 164 1
17 114 1
17 139 1
17 32 1
17 55 1
17 162 1
17 18 1
17 82 1
17 44 1
17 160 1
17 87 1
18 88 1
18 92 1
18 43 1
18 112 1
18 50 1
18 108 1
18 23 1
18 21 1
18 153 1
18 117 1
18 93 1
18 45 1
18 178 1
18 115 1
18 156 1
18 174 1
18 79 1
18 19 1
18 128 1
18 131 1
18 184 1
18 91 1
18 118 1
18 24 1
18 97 1
18 99 1
19 189 1
19 42 1
19 126 1
19 167 1
19 183 1
19 110 1
19 24 1
19 103 1
19 178 1
19 93 1
19 109 1
19 62 1
19 33 1
19 140 1
19 104 1
19 23 1
19 61 1
19 195 1
19 101 1
19 128 1
20 191 1
20 30 1
20 200 1
20 87 1
20 162 1
20 51 1
20 146 1
20 159 1
20 39 1
20 117 1
20 65 1
20 180 1
21 137 1
21 194 1
21 28 1
21 88 1
21 69 1
21 81 1
21 198 1
21 184 1
21 73 1
21 192 1
21 41 1
21 124 1
21 54 1
21 180 1
21 118 1
22 113 1
22 107 1
22 158 1
22 173 1
22 74 1
22 133 1
22 80 1
22 65 1
23 91 1
23 88 1
23 104 1
23 81 1
23 130 1
23 181 1
23 78 1
23 94 1
23 199 1
23 136 1
23 108 1
23 179 1
23 125 1
23 141 1
23 36 1
23 101 1
23 65 1
23 62 1
24 80 1
24 64 1
24 132 1
24 72 1
24 121 1
24 161 1
24 46 1
24 160 1
24 134 1
24 124 1
24 66 1
24 74 1
24 120 1
24 81 1
24 60 1
24 63 1
24 91 1
24 58 1
24 33 1
24 183 1
24 49 1
24 126 1
24 133 1
25 45 1
25 160 1
25 135 1
25 75 1
25 58 1
25 57 1
25 169 1
25 50 1
25 61 1
25 77 1
25 115 1
25 170 1
25 168 1
25 166 1
25 131 1
25 150 1
25 94 1
25 59 1
25 40 1
25 111 1
26 91 1
26 30 1
26 177 1
26 176 1
26 81 1
26 110 1
26 200 1
26 189 1
26 82 1
26 114 1
26 123 1
26 130 1
26 59 1
26 42 1
26 147 1
26 97 1
26 125 1
27 75 1
27 44 1
27 67 1
27 113 1
27 95 1
27 193 1
27 125 1
27 176 1
27 146 1
27 124 1
27 37 1
27 50 1
27 168 1
27 92 1
27 101 1
28 47 1
28 110 1
28 154 1
28 30 1
28 199 1
28 136 1
28 181 1
28 53 1
28 44 1
28 46 1
28 129 1
28 143 1
28 156 1
28 182 1
28 37 1
28 81 1
28 168 1
28 149 1
28 169 1
29 128 1
29 38 1
29 48 1
29 52 1
29 121 1
29 34 1
29 153 1
29 32 1
29 138 1
29 44 1
29 197 1
29 111 1
29 164 1
29 103 1
29 125 1
29 94 1
29 76 1
30 83 1
30 90 1
30 191 1
30 152 1
30 172 1
30 200 1
30 71 1
30 36 1
30 171 1
30 125 1
30 45 1
30 89 1
30 159 1
30 130 1
30 116 1
30 96 1
30 145 1
31 124 1
31 163 1
31 67 1
31 56 1
31 39 1
31 176 1
31 36 1
31 59 1
31 197 1
31 160 1
31 116 1
31 122 1
31 154 1
31 171 1
31 169 1
31 180 1
31 162 1
31 91 1
31 95 1
31 74 1
31 48 1
31 77 1
32 128 1
32 69 1
32 90 1
32 141 1
32 176 1
32 67 1
32 127 1
32 35 1
32 79 1
32 200 1
32 161 1
32 83 1
32 181 1
32 183 1
32 108 1
32 78 1
32 40 1
32 117 1
32 88 1
32 135 1
32 123 1
33 185 1
33 148 1
33 39 1
33 56 1
33 147 1
33 97 1
33 152 1
33 199 1
33 134 1
33 117 1
33 102 1
33 194 1
33 90 1
33 62 1
33 170 1
33 174 1
34 94 1
34 135 1
34 41 1
34 80 1
34 113 1
34 74 1
34 184 1
34 118 1
34 85 1
34 189 1
34 78 1
34 166 1
35 173 1
35 137 1
35 47 1
35 158 1
35 76 1
35 93 1
35 105 1
35 186 1
35 72 1
35 160 1
35 115 1
35 80 1
36 196 1
36 89 1
36 134 1
36 195 1
36 176 1
36 86 1
36 175 1
36 109 1
36 135 1
36 49 1
36 41 1
36 147 1
36 142 1
36 177 1
36 126 1
37 115 1
37 89 1
37 178 1
37 45 1
37 53 1
37 132 1
37 183 1
37 70 1
37 103 1
37 112 1
38 115 1
38 91 1
38 108 1
38 50 1
38 165 1
38 52 1
38 105 1
38 73 1
38 84 1
38 162 1
38 110 1
38 71 1
38 189 1
38 51 1
38 134 1
38 104 1
38 113 1
38 187 1
39 73 1
39 154 1
39 182 1
39 51 1
39 146 1
39 184 1
39 111 1
39 189 1
39 118 1
39 185 1
39 92 1
39 43 1
39 168 1
39 119 1
39 114 1
39 200 1
39 108 1
39 187 1
40 96 1
40 51 1
40 108 1
40 128 1
40 84 1
40 150 1
40 70 1
40 162 1
40 116 1
40 151 1
40 157 1
40 92 1
40 129 1
40 172 1
40 181 1
40 199 1
40 174 1
40 173 1
41 127 1
41 152 1
41 78 1
41 146 1
41 94 1
41 52 1
41 120 1
41 105 1
41 164 1
41 200 1
41 197 1
41 198 1
41 159 1
41 76 1
41 87 1
41 124 1
41 93 1
41 178 1
41 102 1
41 60 1
41 151 1
42 103 1
42 196 1
42 112 1
42 131 1
42 78 1
42 86 1
42 154 1
42 149 1
42 180 1
42 51 1
42 185 1
42 199 1
42 132 1
42 182 1
42 141 1
42 124 1
42 115 1
42 173 1
42 134 1
43 99 1
43 166 1
43 89 1
43 65 1
43 73 1
43 69 1
43 132 1
43 125 1
43 116 1
43 175 1
43 194 1
43 52 1
43 76 1
43 102 1
43 58 1
43 115 1
43 146 1
43 180 1
43 56 1
43 143 1
44 122 1
44 51 1
44 199 1
44 198 1
44 193 1
44 60 1
44 144 1
44 68 1
44 146 1
44 150 1
44 49 1
44 76 1
44 181 1
44 55 1
44 142 1
44 156 1
45 165 1
45 115 1
45 75 1
45 143 1
45 129 1
45 62 1
45 174 1
45 184 1
45 186 1
45 181 1
45 175 1
45 49 1
45 146 1
46 82 1
46 163 1
46 55 1
46 200 1
46 145 1
46 128 1
46 79 1
46 173 1
46 143 1
46 95 1
46 105 1
46 131 1
46 172 1
46 136 1
46 144 1
46 72 1
46 77 1
46 129 1
46 85 1
47 55 1
47 200 1
47 187 1
47 85 1
47 150 1
47 111 1
47 197 1
47 74 1
47 97 1
47 142 1
47 103 1
47 177 1
47 88 1
47 188 1
47 158 1
47 105 1
47 173 1
47 164 1
48 154 1
48 182 1
48 50 1
48 198 1
48 89 1
48 195 1
48 110 1
48 130 1
48 107 1
48 155 1
48 134 1
48 60 1
48 78 1
48 59 1
48 126 1
48 179 1
49 56 1
49 110 1
49 179 1
49 58 1
49 173 1
49 93 1
49 187 1
49 61 1
49 197 1
49 69 1
49 52 1
49 83 1
49 105 1
50 140 1
50 72 1
50 76 1
50 97 1
50 160 1
50 63 1
50 143 1
50 89 1
50 125 1
50 173 1
50 55 1
50 194 1
50 131 1
50 175 1
50 197 1
51 125 1
51 61 1
51 92 1
51 186 1
51 185 1
51 66 1
51 120 1
51 168 1
51 134 1
51 63 1
51 169 1
51 74 1
52 114 1
52 129 1
52 136 1
52 97 1
52 163 1
52 72 1
52 54 1
52 154 1
52 71 1
52 133 1
52 200 1
52 178 1
53 78 1
53 66 1
53 76 1
53 113 1
53 153 1
53 104 1
53 187 1
53 91 1
53 74 1
53 132 1
53 155 1
53 196 1
53 98 1
53 118 1
53 60 1
53 117 1
53 65 1
53 101 1
53 87 1
53 183 1
53 107 1
53 185 1
54 195 1
54 121 1
54 99 1
54 159 1
54 166 1
54 61 1
54 108 1
54 196 1
54 183 1
55 170 1
55 94 1
55 86 1
55 159 1
55 186 1
55 90 1
55 76 1
55 108 1
55 195 1
55 163 1
55 138 1
55 85 1
55 175 1
55 147 1
55 141 1
55 171 1
56 200 1
56 187 1
56 157 1
56 131 1
56 191 1
56 158 1
56 118 1
56 76 1
56 60 1
56 185 1
56 193 1
56 197 1
56 136 1
56 73 1
56 114 1
56 74 1
57 143 1
57 73 1
57 63 1
57 194 1
57 122 1
57 172 1
57 124 1
57 139 1
57 116 1
57 193 1
57 200 1
57 135 1
57 155 1
57 120 1
57 76 1
58 170 1
58 180 1
58 113 1
58 135 1
58 123 1
58 132 1
58 187 1
58 150 1
58 162 1
58 155 1
58 83 1
58 112 1
58 66 1
58 142 1
58 136 1
58 182 1
59 84 1
59 199 1
59 191 1
59 110 1
59 194 1
59 102 1
59 148 1
59 184 1
59 88 1
59 190 1
59 98 1
59 76 1
59 179 1
59 195 1
59 97 1
59 73 1
59 146 1
60 124 1
60 86 1
60 94 1
60 73 1
60 63 1
60 119 1
60 84 1
60 102 1
60 111 1
60 79 1
61 63 1
61 70 1
61 120 1
61 170 1
61 190 1
61 149 1
61 83 1
61 97 1
61 143 1
61 74 1
61 82 1
61 193 1
61 112 1
61 125 1
61 110 1
61 194 1
61 129 1
61 184 1
61 147 1
61 121 1
61 62 1
61 81 1
62 192 1
62 111 1
62 121 1
62 199 1
62 143 1
62 98 1
62 159 1
62 123 1
62 106 1
62 141 1
62 71 1
62 90 1
62 68 1
62 101 1
63 161 1
63 178 1
63 122 1
63 87 1
63 129 1
63 145 1
63 80 1
63 89 1
63 153 1
63 102 1
63 79 1
63 85 1
64 177 1
64 156 1
64 123 1
64 131 1
64 103 1
64 86 1
64 130 1
64 161 1
64 153 1
64 159 1
64 70 1
64 142 1
64 79 1
65 120 1
65 92 1
65 114 1
65 104 1
65 151 1
65 164 1
65 173 1
65 169 1
65 189 1
65 144 1
65 125 1
65 86 1
65 153 1
65 108 1
65 135 1
65 186 1
65 128 1
65 77 1
66 82 1
66 103 1
66 92 1
66 147 1
66 156 1
66 172 1
66 189 1
66 152 1
66 174 1
66 126 1
67 122 1
67 101 1
67 121 1
67 174 1
67 80 1
67 70 1
67 171 1
67 128 1
67 149 1
67 133 1
67 79 1
67 135 1
67 93 1
68 90 1
68 97 1
68 196 1
68 123 1
68 162 1
68 187 1
68 88 1
68 131 1
68 79 1
68 159 1
68 148 1
68 95 1
69 133 1
69 166 1
69 97 1
69 90 1
69 156 1
69 114 1
69 200 1
69 165 1
69 106 1
69 196 1
69 184 1
69 153 1
69 99 1
69 158 1
70 164 1
70 78 1
70 88 1
70 120 1
70 168 1
70 116 1
70 102 1
70 99 1
70 111 1
70 137 1
71 155 1
71 88 1
71 163 1
71 84 1
71 72 1
71 138 1
71 151 1
71 85 1
71 102 1
71 73 1
71 164 1
71 111 1
71 127 1
71 116 1
72 88 1
72 146 1
72 114 1
72 136 1
72 156 1
72 77 1
72 169 1
72 188 1
72 104 1
72 96 1
72 170 1
72 97 1
72 191 1
72 142 1
72 115 1
72 174 1
73 153 1
73 128 1
73 199 1
73 173 1
73 97 1
73 137 1
73 180 1
73 115 1
73 109 1
73 89 1
73 140 1
74 138 1
74 169 1
74 162 1
74 97 1
74 143 1
74 137 1
74 178 1
74 94 1
74 172 1
74 157 1
74 115 1
75 166 1
75 85 1
75 102 1
75 121 1
75 175 1
75 97 1
75 158 1
75 198 1
75 112 1
75 153 1
75 133 1
75 173 1
75 134 1
75 136 1
75 107 1
75 94 1
76 185 1
76 144 1
76 99 1
76 162 1
76 130 1
76 163 1
76 174 1
76 171 1
76 102 1
77 189 1
77 188 1
77 124 1
77 104 1
77 132 1
77 89 1
78 163 1
78 150 1
78 153 1
78 145 1
78 134 1
78 179 1
79 84 1
79 102 1
79 109 1
79 179 1
79 185 1
79 82 1
79 125 1
79 164 1
79 162 1
79 191 1
80 81 1
80 181 1
80 115 1
80 104 1
80 179 1
80 96 1
80 147 1
80 150 1
80 102 1
81 106 1
81 112 1
81 103 1
81 194 1
81 193 1
81 156 1
81 93 1
81 138 1
81 178 1
81 170 1
81 94 1
81 87 1
81 97 1
81 164 1
82 196 1
82 124 1
82 85 1
82 147 1
82 163 1
82 157 1
82 86 1
82 167 1
82 83 1
83 188 1
83 139 1
83 85 1
83 157 1
83 186 1
83 196 1
83 189 1
83 97 1
83 125 1
83 118 1
83 190 1
83 163 1
83 95 1
83 177 1
83 158 1
83 147 1
84 131 1
84 185 1
84 138 1
84 121 1
84 168 1
84 134 1
84 176 1
84 159 1
84 95 1
84 127 1
84 96 1
84 99 1
84 110 1
84 181 1
84 124 1
84 179 1
84 195 1
85 185 1
85 168 1
85 92 1
85 154 1
85 95 1
85 156 1
85 162 1
85 189 1
85 138 1
85 194 1
86 140 1
86 134 1
86 174 1
86 153 1
86 133 1
86 189 1
86 151 1
87 103 1
87 99 1
87 135 1
87 180 1
87 127 1
87 184 1
87 190 1
87 108 1
87 89 1
87 126 1
87 102 1
87 176 1
88 198 1
88 141 1
88 129 1
88 197 1
88 130 1
88 132 1
88 179 1
88 127 1
88 196 1
88 190 1
88 117 1
88 92 1
88 174 1
88 178 1
88 188 1
88 175 1
89 111 1
89 153 1
89 161 1
89 152 1
89 92 1
89 91 1
89 164 1
89 190 1
89 134 1
89 177 1
89 127 1
89 141 1
89 98 1
89 144 1
89 171 1
90 186 1
90 132 1
90 169 1
90 130 1
90 91 1
90 142 1
90 126 1
90 155 1
90 181 1
90 118 1
90 192 1
90 165 1
90 150 1
90 123 1
90 137 1
91 160 1
91 175 1
91 143 1
91 108 1
91 187 1
91 131 1
91 127 1
91 161 1
91 169 1
91 142 1
91 130 1
91 190 1
91 157 1
91 168 1
92 123 1
92 107 1
92 97 1
92 163 1
92 101 1
92 159 1
92 182 1
92 109 1
92 134 1
92 112 1
93 135 1
93 119 1
93 171 1
93 131 1
93 124 1
93 186 1
93 146 1
93 163 1
93 123 1
93 200 1
93 109 1
94 101 1
94 138 1
94 195 1
94 185 1
94 154 1
94 192 1
94 186 1
94 107 1
94 141 1
94 133 1
94 103 1
94 198 1
94 190 1
95 160 1
95 187 1
95 107 1
95 108 1
95 100 1
95 159 1
95 174 1
95 99 1
95 144 1
95 102 1
95 125 1
96 158 1
96 156 1
96 145 1
96 124 1
96 148 1
96 191 1
96 176 1
96 182 1
96 168 1
96 184 1
96 139 1
96 198 1
97 127 1
97 168 1
97 137 1
97 169 1
97 148 1
97 171 1
97 105 1
97 175 1
98 105 1
98 189 1
