120 714 
1 76 1
1 3 1
1 31 1
1 68 1
1 38 1
1 71 1
1 101 1
2 77 1
2 58 1
2 75 1
2 108 1
2 97 1
2 44 1
2 87 1
2 106 1
2 11 1
2 60 1
3 39 1
3 83 1
3 52 1
3 36 1
3 33 1
3 75 1
3 97 1
3 106 1
3 20 1
3 5 1
4 111 1
4 70 1
4 109 1
4 61 1
4 57 1
4 118 1
4 55 1
4 41 1
4 35 1
4 84 1
4 73 1
4 49 1
4 116 1
5 69 1
5 55 1
5 109 1
5 19 1
5 114 1
5 66 1
5 61 1
5 71 1
5 6 1
6 42 1
6 65 1
6 32 1
6 43 1
6 58 1
6 33 1
6 106 1
6 104 1
6 44 1
6 8 1
6 16 1
6 9 1
6 87 1
7 53 1
7 57 1
7 19 1
7 71 1
7 49 1
7 86 1
7 41 1
7 75 1
7 52 1
7 96 1
7 48 1
7 20 1
7 59 1
8 45 1
8 39 1
8 118 1
8 94 1
8 107 1
8 54 1
8 99 1
8 36 1
8 15 1
8 59 1
9 117 1
9 30 1
9 55 1
9 83 1
9 76 1
9 11 1
10 101 1
10 29 1
10 58 1
10 112 1
10 92 1
10 17 1
10 60 1
10 43 1
10 57 1
10 14 1
10 69 1
10 55 1
10 117 1
10 39 1
11 35 1
11 91 1
11 62 1
11 103 1
11 50 1
11 90 1
11 55 1
11 17 1
12 70 1
12 75 1
12 103 1
12 71 1
12 37 1
12 32 1
12 18 1
13 92 1
13 35 1
13 63 1
13 105 1
13 23 1
13 67 1
13 102 1
13 115 1
13 38 1
13 96 1
13 109 1
14 86 1
14 76 1
14 41 1
14 19 1
14 31 1
14 34 1
14 93 1
14 50 1
14 72 1
14 52 1
14 81 1
14 74 1
14 118 1
15 48 1
15 36 1
15 76 1
15 18 1
15 16 1
15 97 1
15 85 1
15 105 1
15 64 1
15 25 1
15 83 1
15 88 1
15 21 1
15 108 1
15 90 1
15 91 1
15 60 1
15 94 1
15 112 1
16 76 1
16 99 1
16 60 1
16 74 1
16 72 1
16 96 1
17 115 1
17 112 1
17 89 1
17 58 1
17 40 1
17 56 1
17 86 1
17 41 1
17 55 1
17 59 1
17 98 1
18 89 1
18 66 1
18 74 1
18 43 1
18 64 1
18 88 1
18 48 1
18 49 1
18 38 1
18 92 1
18 41 1
19 109 1
19 24 1
19 26 1
19 55 1
19 45 1
19 69 1
19 84 1
19 120 1
19 65 1
19 33 1
19 111 1
19 106 1
20 24 1
20 88 1
20 106 1
20 81 1
21 49 1
21 54 1
21 89 1
21 63 1
21 67 1
21 38 1
21 103 1
21 78 1
21 99 1
21 33 1
22 33 1
22 70 1
22 61 1
22 56 1
22 71 1
22 23 1
22 87 1
22 50 1
22 28 1
22 93 1
22 40 1
22 101 1
23 54 1
23 104 1
23 45 1
23 41 1
23 73 1
23 69 1
23 24 1
23 65 1
23 62 1
23 92 1
24 99 1
24 63 1
24 101 1
24 98 1
24 49 1
