130 839 
1 34 1
1 53 1
1 119 1
1 19 1
1 112 1
1 14 1
1 120 1
1 39 1
1 92 1
1 130 1
1 104 1
1 93 1
1 101 1
2 120 1
2 98 1
2 80 1
2 19 1
2 73 1
2 22 1
2 38 1
2 92 1
2 68 1
2 28 1
2 129 1
2 25 1
2 104 1
2 52 1
3 5 1
3 122 1
3 73 1
3 17 1
3 69 1
3 33 1
3 101 1
3 83 1
3 50 1
3 106 1
3 47 1
3 90 1
3 42 1
4 99 1
4 111 1
4 19 1
4 24 1
4 56 1
4 118 1
4 44 1
4 83 1
4 14 1
4 25 1
5 95 1
5 116 1
5 21 1
5 53 1
5 41 1
5 129 1
5 28 1
5 63 1
5 91 1
5 42 1
5 13 1
5 123 1
5 124 1
5 60 1
5 31 1
6 66 1
6 33 1
6 63 1
6 104 1
6 119 1
6 61 1
6 122 1
6 92 1
6 85 1
6 40 1
6 67 1
6 72 1
6 71 1
6 77 1
6 44 1
7 30 1
7 94 1
7 24 1
7 64 1
7 27 1
7 83 1
7 45 1
7 8 1
7 89 1
7 110 1
7 67 1
7 114 1
7 107 1
7 60 1
7 26 1
7 35 1
7 21 1
7 92 1
7 18 1
8 17 1
8 66 1
8 24 1
8 69 1
8 38 1
8 95 1
8 21 1
8 49 1
9 53 1
9 114 1
9 16 1
9 46 1
9 25 1
9 124 1
9 84 1
9 107 1
9 115 1
9 13 1
9 38 1
9 48 1
10 13 1
10 74 1
10 85 1
10 97 1
10 29 1
10 69 1
10 72 1
10 33 1
10 105 1
10 121 1
11 59 1
11 82 1
11 81 1
11 60 1
11 88 1
11 22 1
11 61 1
11 55 1
11 54 1
11 116 1
11 40 1
11 91 1
12 104 1
12 120 1
12 53 1
12 23 1
13 128 1
13 116 1
13 130 1
13 124 1
13 122 1
13 35 1
13 83 1
13 102 1
13 117 1
13 45 1
13 76 1
13 101 1
13 92 1
13 126 1
13 121 1
13 93 1
13 70 1
14 26 1
14 21 1
14 129 1
14 43 1
14 23 1
14 62 1
14 106 1
14 86 1
14 63 1
14 30 1
14 118 1
15 116 1
15 72 1
15 85 1
15 24 1
15 112 1
16 111 1
16 96 1
16 123 1
16 125 1
16 115 1
16 72 1
16 113 1
16 19 1
16 35 1
16 36 1
16 101 1
16 27 1
17 109 1
17 113 1
17 29 1
17 56 1
17 79 1
17 115 1
17 34 1
17 116 1
17 102 1
17 93 1
17 61 1
17 51 1
17 92 1
17 81 1
17 75 1
18 126 1
18 36 1
18 112 1
18 58 1
18 109 1
18 52 1
18 33 1
18 104 1
18 48 1
18 101 1
19 65 1
19 120 1
19 47 1
19 56 1
19 28 1
19 43 1
19 55 1
19 31 1
19 75 1
20 83 1
21 107 1
21 61 1
21 114 1
21 66 1
21 104 1
21 98 1
21 57 1
21 55 1
21 93 1
21 70 1
22 41 1
22 60 1
22 35 1
22 130 1
22 76 1
22 84 1
23 37 1
23 48 1
23 55 1
23 62 1
23 112 1
24 107 1
24 45 1
24 71 1
24 94 1
24 126 1
24 87 1
24 48 1
24 39 1
24 79 1
24 110 1
24 75 1
24 42 1
24 78 1
25 99 1
25 43 1
25 76 1
25 120 1
25 50 1
25 42 1
25 51 1
25 26 1
25 90 1
25 85 1
25 84 1
25 91 1
25 55 1
25 30 1
26 33 1
26 90 1
26 36 1
26 120 1
26 92 1
26 44 1
26 73 1
26 100 1
27 56 1
27 98 1
27 36 1
27 115 1
27 43 1
27 63 1
27 92 1
27 95 1
27 125 1
27 121 1
27 58 1
27 35 1
27 122 1
28 81 1
28 118 1
28 99 1
28 68 1
28 51 1
28 128 1
28 80 1
28 108 1
28 101 1
28 93 1
28 55 1
29 98 1
29 68 1
29 59 1
29 106 1
29 31 1
29 70 1
29 57 1
29 75 1
29 111 1
29 121 1
29 113 1
29 78 1
30 51 1
30 116 1
30 81 1
30 50 1
30 52 1
30 95 1
30 128 1
30 130 1
30 89 1
30 64 1
30 54 1
30 105 1
31 74 1
31 51 1
31 130 1
31 92 1
31 125 1
31 104 1
31 43 1
31 41 1
32 113 1
32 88 1
32 97 1
32 102 1
32 101 1
32 53 1
32 43 1
32 128 1
33 125 1
33 71 1
33 121 1
33 79 1
33 109 1
33 130 1
33 34 1
33 61 1
33 118 1
33 49 1
34 105 1
34 41 1
34 83 1
34 128 1
34 108 1
34 84 1
34 38 1
34 115 1
35 118 1
35 61 1
35 85 1
35 98 1
35 55 1
35 43 1
35 45 1
35 38 1
35 81 1
35 90 1
36 107 1
36 120 1
36 75 1
36 128 1
36 129 1
36 98 1
36 61 1
36 48 1
36 114 1
36 125 1
36 86 1
36 94 1
36 63 1
37 129 1
37 68 1
37 106 1
37 89 1
37 98 1
37 70 1
37 73 1
37 62 1
37 49 1
38 71 1
38 54 1
38 80 1
38 82 1
38 99 1
38 122 1
38 116 1
39 46 1
39 129 1
39 94 1
39 110 1
39 97 1
39 123 1
39 75 1
40 113 1
40 48 1
40 76 1
40 45 1
40 69 1
40 102 1
40 119 1
41 54 1
41 47 1
41 130 1
41 44 1
41 104 1
41 127 1
41 118 1
41 81 1
41 63 1
41 73 1
42 116 1
42 65 1
42 105 1
42 125 1
42 67 1
42 78 1
42 118 1
42 51 1
42 117 1
42 57 1
42 68 1
42 89 1
42 54 1
42 72 1
43 95 1
43 60 1
43 75 1
43 116 1
43 81 1
43 130 1
43 96 1
43 46 1
43 49 1
44 96 1
44 55 1
44 126 1
44 78 1
44 71 1
44 100 1
44 62 1
44 121 1
44 102 1
44 108 1
45 72 1
45 125 1
45 114 1
45 88 1
45 119 1
45 105 1
45 69 1
45 55 1
45 107 1
45 90 1
45 52 1
46 119 1
46 55 1
46 73 1
46 96 1
46 124 1
46 102 1
46 82 1
46 127 1
47 92 1
47 113 1
47 125 1
47 86 1
47 85 1
47 64 1
47 63 1
47 51 1
47 83 1
47 120 1
47 68 1
48 53 1
48 62 1
48 114 1
48 61 1
48 64 1
48 91 1
48 115 1
48 68 1
49 56 1
49 53 1
49 124 1
49 54 1
49 51 1
49 114 1
49 103 1
49 66 1
50 103 1
50 98 1
50 111 1
50 76 1
50 91 1
50 86 1
50 112 1
50 57 1
51 70 1
51 91 1
51 89 1
51 109 1
51 71 1
52 104 1
52 109 1
52 98 1
53 104 1
53 89 1
53 60 1
53 123 1
53 63 1
53 102 1
53 72 1
54 83 1
54 61 1
54 60 1
54 76 1
54 108 1
54 96 1
54 101 1
54 120 1
54 65 1
54 55 1
54 119 1
55 77 1
55 87 1
55 128 1
55 112 1
55 74 1
55 123 1
55 83 1
55 124 1
55 85 1
55 107 1
56 115 1
56 95 1
56 79 1
56 80 1
56 78 1
56 108 1
56 105 1
56 119 1
56 90 1
57 64 1
57 120 1
57 86 1
58 103 1
58 91 1
59 80 1
59 86 1
59 65 1
60 79 1
60 124 1
60 72 1
60 99 1
60 100 1
60 61 1
60 90 1
61 76 1
61 110 1
61 92 1
61 115 1
61 116 1
61 97 1
61 100 1
61 86 1
62 67 1
62 105 1
62 77 1
62 124 1
62 113 1
62 118 1
62 65 1
62 111 1
63 88 1
63 114 1
63 99 1
63 98 1
63 83 1
63 127 1
63 94 1
63 116 1
63 130 1
64 81 1
64 119 1
64 126 1
64 92 1
64 116 1
64 82 1
64 129 1
64 91 1
64 123 1
65 93 1
65 104 1
65 106 1
65 88 1
65 110 1
66 103 1
66 92 1
66 86 1
66 83 1
66 99 1
66 106 1
67 69 1
67 108 1
67 90 1
67 100 1
67 120 1
67 119 1
67 103 1
68 112 1
68 70 1
68 119 1
68 103 1
68 98 1
68 128 1
68 86 1
68 87 1
68 94 1
69 95 1
69 100 1
69 77 1
69 104 1
69 110 1
70 75 1
70 104 1
70 115 1
70 129 1
70 96 1
71 90 1
71 79 1
71 117 1
71 129 1
72 100 1
72 119 1
72 88 1
72 123 1
72 85 1
72 81 1
72 91 1
73 122 1
73 126 1
73 74 1
73 121 1
73 110 1
73 83 1
74 101 1
74 129 1
74 78 1
74 124 1
74 118 1
75 87 1
75 96 1
75 115 1
75 82 1
75 126 1
75 91 1
75 106 1
75 84 1
75 130 1
75 77 1
76 98 1
76 85 1
76 103 1
76 90 1
76 123 1
77 119 1
77 108 1
77 107 1
77 81 1
77 78 1
77 110 1
77 115 1
78 90 1
78 79 1
78 128 1
78 118 1
78 87 1
78 98 1
78 85 1
78 129 1
78 111 1
78 109 1
78 122 1
79 86 1
79 124 1
79 116 1
79 81 1
79 128 1
79 89 1
79 85 1
79 118 1
79 96 1
80 111 1
80 89 1
80 129 1
81 121 1
81 94 1
81 97 1
81 104 1
81 119 1
81 105 1
82 103 1
82 126 1
82 89 1
82 124 1
82 101 1
82 128 1
82 130 1
83 125 1
83 101 1
83 115 1
83 127 1
84 130 1
84 109 1
84 94 1
85 125 1
85 101 1
86 119 1
86 123 1
86 88 1
87 98 1
87 105 1
87 110 1
87 129 1
87 112 1
88 125 1
88 94 1
88 91 1
88 129 1
89 110 1
89 124 1
90 105 1
91 92 1
91 120 1
92 106 1
92 97 1
92 118 1
92 93 1
93 101 1
93 97 1
93 124 1
94 110 1
94 115 1
94 106 1
95 116 1
95 113 1
95 123 1
95 126 1
96 121 1
96 112 1
96 117 1
96 100 1
96 106 1
97 112 1
97 128 1
97 108 1
97 116 1
98 125 1
98 111 1
98 115 1
98 114 1
99 121 1
99 103 1
100 101 1
100 120 1
100 102 1
101 104 1
101 109 1
101 102 1
101 130 1
101 114 1
101 106 1
102 111 1
103 114 1
104 127 1
104 119 1
105 118 1
105 115 1
106 112 1
106 124 1
106 111 1
106 125 1
106 107 1
106 126 1
107 109 1
107 122 1
107 129 1
107 126 1
107 114 1
108 111 1
108 125 1
108 117 1
109 118 1
109 128 1
110 122 1
110 130 1
110 114 1
111 121 1
111 116 1
112 123 1
112 118 1
112 117 1
112 130 1
112 128 1
113 122 1
114 117 1
114 122 1
115 118 1
116 126 1
117 126 1
117 120 1
118 124 1
118 126 1
119 129 1
119 120 1
120 127 1
122 130 1
123 130 1
123 127 1
125 130 1
125 129 1
127 129 1
129 130 1
