36 72 
1 2 -1
2 3 -1
3 4 1
4 5 1
5 6 -1
6 1 -1
7 8 1
8 9 1
9 10 1
10 11 -1
11 12 1
12 7 -1
13 14 -1
14 15 -1
15 16 1
16 17 1
17 18 1
18 13 -1
19 20 -1
20 21 1
21 22 -1
22 23 1
23 24 -1
24 19 1
25 26 -1
26 27 -1
27 28 -1
28 29 1
29 30 1
30 25 1
31 32 -1
32 33 1
33 34 1
34 35 -1
35 36 -1
36 31 1
1 7 -1
2 8 1
3 9 1
4 10 -1
5 11 -1
6 12 -1
7 13 -1
8 14 1
9 15 -1
10 16 1
11 17 1
12 18 1
13 19 1
14 20 -1
15 21 1
16 22 -1
17 23 -1
18 24 1
19 25 1
20 26 -1
21 27 -1
22 28 1
23 29 1
24 30 1
25 31 1
26 32 1
27 33 1
28 34 -1
29 35 1
30 36 1
31 1 -1
32 2 -1
33 3 -1
34 4 -1
35 5 -1
36 6 -1
