50 123 
1 13 1
1 24 1
1 4 1
1 5 1
1 16 1
1 12 1
1 40 1
1 6 1
1 41 1
2 41 1
2 5 1
3 32 1
3 16 1
3 27 1
4 40 1
4 22 1
5 33 1
5 45 1
5 46 1
5 14 1
6 34 1
6 17 1
6 46 1
6 44 1
6 16 1
7 25 1
7 32 1
7 8 1
7 30 1
7 26 1
7 48 1
8 26 1
8 39 1
8 19 1
9 23 1
9 43 1
9 47 1
9 46 1
9 34 1
10 41 1
10 13 1
10 31 1
10 36 1
10 40 1
10 37 1
10 25 1
11 46 1
11 21 1
11 12 1
11 25 1
11 31 1
12 17 1
12 42 1
12 40 1
12 23 1
12 37 1
13 47 1
13 49 1
14 47 1
15 50 1
15 22 1
15 44 1
15 41 1
15 20 1
15 28 1
15 27 1
15 40 1
15 47 1
16 26 1
16 21 1
16 43 1
17 35 1
17 20 1
17 29 1
17 43 1
18 47 1
18 49 1
18 24 1
19 25 1
19 20 1
19 28 1
20 33 1
20 30 1
21 39 1
23 26 1
23 32 1
24 26 1
24 33 1
25 40 1
25 45 1
25 44 1
25 38 1
26 43 1
26 37 1
26 48 1
26 29 1
28 49 1
28 41 1
28 29 1
29 48 1
30 35 1
30 45 1
32 42 1
32 35 1
32 43 1
32 38 1
33 42 1
33 48 1
33 47 1
34 44 1
34 38 1
34 48 1
35 46 1
35 47 1
37 38 1
37 39 1
39 41 1
39 50 1
43 50 1
44 49 1
45 50 1
46 48 1
47 50 1
