49 98 
1 2 83717
2 3 98811
3 4 -99431
4 5 12914
5 6 33769
6 7 -81168
7 1 -69349
8 9 18180
9 10 42922
10 11 -29371
11 12 -44912
12 13 31858
13 14 -47118
14 8 -60430
15 16 -107981
16 17 -132898
17 18 -9583
18 19 -113751
19 20 41429
20 21 44666
21 15 -43830
22 23 -190447
23 24 149000
24 25 -5526
25 26 136793
26 27 75596
27 28 -171963
28 22 186653
29 30 38120
30 31 56198
31 32 71786
32 33 113545
33 34 51112
34 35 -5618
35 29 -145258
36 37 -141522
37 38 34762
38 39 39052
39 40 16671
40 41 -138320
41 42 -175606
42 36 -3375
43 44 18228
44 45 28509
45 46 -82458
46 47 -20585
47 48 -25882
48 49 22018
49 43 110184
1 8 -166014
2 9 -110609
3 10 158376
4 11 -18974
5 12 -41723
6 13 166447
7 14 42191
8 15 177464
9 16 192867
10 17 157855
11 18 -176537
12 19 -3650
13 20 -10995
14 21 -76475
15 22 -45533
16 23 -22715
17 24 9448
18 25 -90180
19 26 -51902
20 27 105116
21 28 23675
22 29 -68133
23 30 -75532
24 31 97329
25 32 103747
26 33 11265
27 34 105847
28 35 48642
29 36 -89850
30 37 89771
31 38 -16823
32 39 88255
33 40 -108716
34 41 34620
35 42 -9476
36 43 172987
37 44 76926
38 45 -22457
39 46 29014
40 47 136157
41 48 -78688
42 49 14464
43 1 -47049
44 2 97685
45 3 68849
46 4 166055
47 5 96999
48 6 5849
49 7 -58493
