140 973 
1 44 1
1 93 1
1 89 1
1 74 1
1 110 1
1 34 1
1 42 1
1 25 1
1 55 1
1 43 1
1 100 1
1 13 1
1 20 1
1 21 1
2 42 1
2 46 1
2 18 1
2 12 1
2 47 1
2 50 1
2 108 1
2 127 1
2 78 1
2 88 1
2 113 1
2 118 1
2 20 1
3 80 1
3 65 1
3 137 1
3 66 1
3 130 1
3 74 1
3 96 1
3 37 1
3 36 1
3 33 1
3 119 1
3 54 1
3 133 1
3 129 1
3 93 1
3 101 1
3 30 1
3 124 1
3 45 1
3 98 1
3 105 1
3 27 1
3 83 1
4 36 1
4 40 1
4 116 1
4 25 1
4 110 1
4 79 1
4 139 1
4 78 1
4 121 1
4 31 1
4 33 1
4 39 1
4 98 1
5 101 1
5 96 1
5 50 1
5 33 1
5 135 1
5 108 1
5 125 1
5 105 1
5 66 1
5 55 1
5 133 1
5 75 1
5 9 1
5 30 1
5 115 1
5 20 1
5 32 1
5 109 1
5 40 1
6 128 1
6 94 1
6 67 1
6 75 1
6 102 1
6 12 1
6 62 1
6 71 1
6 63 1
6 58 1
6 106 1
6 23 1
7 64 1
7 100 1
7 136 1
7 119 1
7 122 1
7 89 1
7 123 1
7 37 1
7 93 1
7 118 1
7 103 1
8 86 1
8 90 1
8 68 1
8 18 1
8 107 1
8 118 1
8 91 1
8 132 1
8 52 1
8 105 1
9 140 1
9 14 1
9 113 1
9 138 1
9 127 1
9 111 1
9 86 1
9 24 1
9 98 1
9 17 1
9 87 1
9 132 1
9 74 1
9 16 1
9 45 1
9 13 1
10 93 1
10 13 1
10 74 1
10 81 1
10 84 1
10 55 1
10 17 1
10 121 1
10 70 1
11 127 1
11 91 1
11 101 1
11 65 1
11 13 1
11 111 1
11 53 1
11 20 1
11 78 1
11 82 1
11 14 1
11 70 1
11 23 1
11 116 1
12 123 1
12 49 1
12 117 1
12 34 1
12 71 1
12 54 1
13 27 1
13 62 1
13 76 1
13 97 1
13 136 1
13 66 1
13 22 1
14 22 1
14 97 1
14 123 1
14 33 1
14 46 1
14 82 1
14 126 1
14 93 1
14 106 1
14 70 1
14 102 1
14 80 1
14 131 1
14 15 1
14 79 1
15 95 1
15 19 1
15 108 1
15 133 1
15 125 1
15 112 1
15 118 1
15 128 1
15 123 1
16 116 1
16 140 1
16 28 1
16 134 1
16 96 1
16 92 1
16 41 1
16 61 1
16 22 1
16 127 1
16 23 1
16 74 1
16 24 1
16 75 1
16 91 1
16 53 1
16 20 1
17 55 1
17 27 1
17 39 1
17 52 1
17 103 1
17 128 1
17 96 1
17 32 1
18 50 1
18 136 1
18 57 1
18 74 1
18 44 1
18 68 1
18 101 1
18 84 1
18 69 1
18 119 1
19 132 1
19 89 1
19 20 1
19 79 1
19 35 1
19 86 1
19 88 1
19 121 1
19 124 1
19 34 1
19 69 1
19 135 1
19 106 1
20 37 1
20 123 1
20 140 1
20 44 1
20 50 1
20 112 1
20 110 1
20 42 1
20 43 1
21 61 1
21 24 1
21 94 1
21 119 1
21 126 1
21 45 1
21 47 1
21 102 1
21 33 1
21 58 1
21 41 1
22 87 1
22 111 1
22 99 1
22 140 1
22 104 1
22 48 1
22 50 1
22 65 1
22 97 1
22 112 1
22 41 1
22 136 1
22 127 1
22 135 1
22 72 1
22 70 1
22 71 1
23 136 1
23 38 1
23 40 1
23 83 1
23 133 1
23 81 1
23 53 1
23 58 1
23 82 1
23 97 1
23 86 1
23 59 1
23 56 1
23 135 1
24 80 1
24 95 1
24 139 1
24 105 1
24 72 1
24 28 1
24 59 1
24 41 1
24 36 1
25 114 1
25 108 1
25 91 1
25 44 1
25 69 1
25 134 1
25 66 1
26 48 1
26 101 1
26 43 1
26 106 1
26 31 1
26 58 1
26 114 1
26 27 1
26 85 1
26 76 1
26 110 1
26 32 1
26 87 1
26 65 1
26 36 1
27 33 1
27 105 1
27 82 1
27 124 1
27 51 1
27 49 1
27 32 1
27 75 1
27 95 1
27 108 1
27 119 1
28 43 1
28 87 1
28 107 1
