196 392 
1 2 80455
2 3 -167284
3 4 97685
4 5 176870
5 6 49508
6 7 25723
7 8 -165594
8 9 129776
9 10 -137219
10 11 99956
11 12 -171963
12 13 -156656
13 14 105803
14 1 -6464
15 16 181114
16 17 113545
17 18 -118967
18 19 172987
19 20 -90180
20 21 -143852
21 22 99790
22 23 107081
23 24 -5618
24 25 -75664
25 26 -96340
26 27 106539
27 28 38293
28 15 -18974
29 30 -104214
30 31 -187692
31 32 67448
32 33 9489
33 34 -118659
34 35 -100302
35 36 -10995
36 37 -24805
37 38 -44912
38 39 208661
39 40 -54682
40 41 195644
41 42 -108716
42 29 91570
43 44 154647
44 45 -46851
45 46 -107981
46 47 63011
47 48 132027
48 49 118346
49 50 -46119
50 51 66693
51 52 56198
52 53 246413
53 54 64660
54 55 -3375
55 56 -124739
56 43 -31666
57 58 -3650
58 59 -31029
59 60 -190447
60 61 2912
61 62 -39009
62 63 -45233
63 64 -9476
64 65 10755
65 66 -211439
66 67 -185260
67 68 12915
68 69 133693
69 70 61277
70 57 -76475
71 72 79234
72 73 -75532
73 74 33770
74 75 5849
75 76 39170
76 77 38158
77 78 95751
78 79 15307
79 80 192867
80 81 -29372
81 82 165546
82 83 869
83 84 119491
84 71 123625
85 86 50294
86 87 -22715
87 88 -81168
88 89 97182
89 90 -74256
90 91 -65050
91 92 -250547
92 93 87587
93 94 -22457
94 95 42922
95 96 -244516
96 97 157957
97 98 -82458
98 85 40502
99 100 63164
100 101 55962
101 102 75233
102 103 82766
103 104 -47049
104 105 9440
105 106 -40983
106 107 -6812
107 108 -4210
108 109 -132898
109 110 74225
110 111 11716
111 112 -41723
112 99 42192
113 114 -82473
114 115 75908
115 116 -130296
116 117 -137779
117 118 77337
118 119 18681
119 120 -45534
120 121 -59089
121 122 -266205
122 123 94823
123 124 96999
124 125 -44009
125 126 -68133
126 113 -6234
127 128 133362
128 129 -3586
129 130 -74351
130 131 -200737
131 132 103046
132 133 -5774
133 134 -257664
134 135 27241
135 136 -43830
136 137 -18488
137 138 -89845
138 139 158376
139 140 74009
140 127 166055
141 142 -73888
142 143 -162330
143 144 149000
144 145 136793
145 146 -8239
146 147 157855
147 148 -82521
148 149 -8502
149 150 48642
150 151 77230
151 152 82642
152 153 57761
153 154 -71764
154 141 30996
155 156 12881
156 157 -120192
157 158 208200
158 159 -54568
159 160 -179710
160 161 -83577
161 162 -143326
162 163 86796
163 164 -218021
164 165 -89850
165 166 -98520
166 167 -67490
167 168 67266
168 155 3219
169 170 2829
170 171 -30277
171 172 -57934
172 173 159124
173 174 32948
174 175 -19968
175 176 -57307
176 177 -78797
177 178 -38715
178 179 -134602
179 180 -31270
180 181 -175606
181 182 -98962
182 169 91789
183 184 5538
184 185 26590
185 186 132433
186 187 129665
187 188 -93502
188 189 -58493
189 190 -99431
190 191 1916
191 192 -25888
192 193 87884
193 194 112387
194 195 4084
195 196 -29147
196 183 -49152
1 15 105116
2 16 103747
3 17 -51902
4 18 131247
5 19 -8715
6 20 40734
7 21 24560
8 22 55765
9 23 -23324
10 24 75597
11 25 37583
12 26 136157
13 27 -36239
14 28 11265
15 29 -30988
16 30 10908
17 31 -31201
18 32 177465
19 33 67836
20 34 84195
21 35 -65567
22 36 -102635
23 37 166448
24 38 -14595
25 39 205037
26 40 105847
27 41 -138320
28 42 15452
29 43 28509
30 44 71786
31 45 56888
32 46 -110609
33 47 34545
34 48 37627
35 49 -16823
36 50 -100943
37 51 55712
38 52 -159725
39 53 42770
40 54 186653
41 55 98812
42 56 14464
43 57 -23146
44 58 44666
45 59 104257
46 60 -25883
47 61 2851
48 62 -172169
49 63 81577
50 64 29014
51 65 -57474
52 66 -63944
53 67 -106106
54 68 106810
55 69 -141522
56 70 -81262
57 71 110184
58 72 -30495
59 73 96427
60 74 173314
61 75 113966
62 76 62431
63 77 -50946
64 78 -93833
65 79 -166014
66 80 95099
67 81 -15509
68 82 16672
69 83 37869
70 84 56811
71 85 -78688
72 86 38120
73 87 -78576
74 88 -107289
75 89 -161932
76 90 82022
77 91 -60431
78 92 -145259
79 93 86772
80 94 5540
81 95 -132692
82 96 -50848
83 97 39052
84 98 -137863
85 99 107901
86 100 102027
87 101 126583
88 102 31858
89 103 -146398
90 104 -101472
91 105 88255
92 106 96011
93 107 34792
94 108 51783
95 109 -99483
96 110 -63496
97 111 83717
98 112 23675
99 113 -99699
100 114 -73075
101 115 134403
102 116 -29896
103 117 -20585
104 118 -18426
105 119 12329
106 120 -9584
107 121 -113751
108 122 -38462
109 123 76926
110 124 -138199
111 125 51112
112 126 -30904
113 127 37826
114 128 -46612
115 129 -40116
116 130 128625
117 131 -27447
118 132 -69349
119 133 89771
120 134 70554
121 135 127065
122 136 151177
123 137 84027
124 138 18180
125 139 40733
126 140 4839
127 141 40329
128 142 53481
129 143 27407
130 144 -151825
131 145 -36266
132 146 -96092
133 147 -15443
134 148 -83842
135 149 261849
136 150 -71374
137 151 139422
138 152 -41764
139 153 9448
140 154 -80848
141 155 -21153
142 156 68849
143 157 14621
144 158 108695
145 159 26528
146 160 47613
147 161 73556
148 162 -112338
149 163 115589
150 164 109317
151 165 -53649
152 166 34762
153 167 312072
154 168 -47118
155 169 71239
156 170 143590
157 171 22018
158 172 -191873
159 173 -71498
160 174 214042
161 175 -92736
162 176 -73411
163 177 -72334
164 178 -48722
165 179 34620
166 180 -35702
167 181 -30651
168 182 2422
169 183 41429
170 184 -153778
171 185 -4688
172 186 -55598
173 187 -63875
174 188 97330
175 189 -91314
176 190 128477
177 191 -5526
178 192 167029
179 193 -378
180 194 19447
181 195 97509
182 196 -176537
183 1 109712
184 2 -124329
185 3 34081
186 4 3584
187 5 187120
188 6 95005
189 7 81682
190 8 582
191 9 -129518
192 10 167455
193 11 102285
194 12 -70411
195 13 -147289
196 14 18228
