180 1611 
1 154 1
1 97 1
1 131 1
1 84 1
1 174 1
1 167 1
1 98 1
1 44 1
1 69 1
1 90 1
1 123 1
1 176 1
1 27 1
1 125 1
1 41 1
2 178 1
2 166 1
2 16 1
2 134 1
2 159 1
2 145 1
2 139 1
2 174 1
2 121 1
2 22 1
2 147 1
2 138 1
2 180 1
2 39 1
2 108 1
2 17 1
2 135 1
2 72 1
2 164 1
2 87 1
2 106 1
2 71 1
2 84 1
3 41 1
3 77 1
3 78 1
3 113 1
3 149 1
3 105 1
3 15 1
3 60 1
3 49 1
3 34 1
3 21 1
3 80 1
3 125 1
4 72 1
4 129 1
4 174 1
4 93 1
4 69 1
4 8 1
4 117 1
4 51 1
4 161 1
4 162 1
4 159 1
4 10 1
4 118 1
4 111 1
4 169 1
4 121 1
4 27 1
4 138 1
4 75 1
4 115 1
4 178 1
4 108 1
5 97 1
5 111 1
5 50 1
5 117 1
5 150 1
5 91 1
5 163 1
5 107 1
5 6 1
5 61 1
5 115 1
5 49 1
5 162 1
5 40 1
5 126 1
6 121 1
6 44 1
6 82 1
6 117 1
6 73 1
6 12 1
6 70 1
6 90 1
6 16 1
6 113 1
6 164 1
6 148 1
6 65 1
6 33 1
6 69 1
7 26 1
7 165 1
7 88 1
7 157 1
7 37 1
7 86 1
7 169 1
7 79 1
7 174 1
7 76 1
7 89 1
7 104 1
7 43 1
7 141 1
7 8 1
7 33 1
7 135 1
7 172 1
7 80 1
8 70 1
8 48 1
8 76 1
8 157 1
8 59 1
8 90 1
8 92 1
8 61 1
8 45 1
8 159 1
8 72 1
8 154 1
8 129 1
8 75 1
8 148 1
8 119 1
9 108 1
9 58 1
9 124 1
9 41 1
9 86 1
9 29 1
9 84 1
9 165 1
9 42 1
9 38 1
9 18 1
9 28 1
9 146 1
9 51 1
9 177 1
9 136 1
9 148 1
9 125 1
9 154 1
9 175 1
9 152 1
9 10 1
9 23 1
10 96 1
10 35 1
10 125 1
10 21 1
10 41 1
10 83 1
10 58 1
10 172 1
10 32 1
10 17 1
10 79 1
10 120 1
10 103 1
10 177 1
10 74 1
10 176 1
10 124 1
10 145 1
11 80 1
11 139 1
11 108 1
11 107 1
11 171 1
11 55 1
11 155 1
11 40 1
11 102 1
11 163 1
11 67 1
11 170 1
11 121 1
11 116 1
12 104 1
12 70 1
12 111 1
12 150 1
12 29 1
12 116 1
12 103 1
12 133 1
12 142 1
12 69 1
12 178 1
12 101 1
12 49 1
12 92 1
12 179 1
12 15 1
12 136 1
12 53 1
12 154 1
13 174 1
13 49 1
13 22 1
13 121 1
13 71 1
13 78 1
13 54 1
13 177 1
13 163 1
13 98 1
13 117 1
13 69 1
13 30 1
13 166 1
13 171 1
13 123 1
13 23 1
13 60 1
13 115 1
13 158 1
13 42 1
13 169 1
14 132 1
14 161 1
14 95 1
14 97 1
14 47 1
14 173 1
14 180 1
14 137 1
14 21 1
14 121 1
14 136 1
14 86 1
14 79 1
14 110 1
14 119 1
14 71 1
14 76 1
14 120 1
14 141 1
14 58 1
15 116 1
15 100 1
15 128 1
15 118 1
15 56 1
15 148 1
15 139 1
15 115 1
15 124 1
15 21 1
15 18 1
15 76 1
15 105 1
15 158 1
15 23 1
15 57 1
15 36 1
15 25 1
16 162 1
16 144 1
16 31 1
16 101 1
16 60 1
16 100 1
16 84 1
16 116 1
16 111 1
16 166 1
16 23 1
16 109 1
16 81 1
16 61 1
16 91 1
16 69 1
16 173 1
16 36 1
17 70 1
17 54 1
17 141 1
17 170 1
17 177 1
17 33 1
17 125 1
17 58 1
17 102 1
17 56 1
17 147 1
17 26 1
17 71 1
17 176 1
17 105 1
18 164 1
18 172 1
18 165 1
18 56 1
18 133 1
18 81 1
18 170 1
18 55 1
18 78 1
18 153 1
18 132 1
18 89 1
18 100 1
18 21 1
18 148 1
18 88 1
18 168 1
18 32 1
18 24 1
19 155 1
19 180 1
19 59 1
19 130 1
19 117 1
19 122 1
19 75 1
19 109 1
19 86 1
19 112 1
19 127 1
19 98 1
19 165 1
19 163 1
19 153 1
19 171 1
19 166 1
20 80 1
20 47 1
20 147 1
20 73 1
20 131 1
20 57 1
20 76 1
20 32 1
20 88 1
20 154 1
20 21 1
20 115 1
20 83 1
21 117 1
21 43 1
21 98 1
21 145 1
21 154 1
21 27 1
21 29 1
21 55 1
21 26 1
21 142 1
21 110 1
21 54 1
21 149 1
21 63 1
21 84 1
21 34 1
21 31 1
22 28 1
22 164 1
22 131 1
22 35 1
22 65 1
22 119 1
22 128 1
22 38 1
22 105 1
22 113 1
22 174 1
22 59 1
22 33 1
22 27 1
22 56 1
22 159 1
22 114 1
22 153 1
23 129 1
23 84 1
23 83 1
23 119 1
23 55 1
23 76 1
23 108 1
23 54 1
23 66 1
23 172 1
23 123 1
23 122 1
23 65 1
23 39 1
23 62 1
23 46 1
23 165 1
23 144 1
23 131 1
24 120 1
24 88 1
24 77 1
24 146 1
24 60 1
24 134 1
24 59 1
24 160 1
24 140 1
24 87 1
24 94 1
24 56 1
24 47 1
24 81 1
24 161 1
24 173 1
24 159 1
24 119 1
24 164 1
24 79 1
24 175 1
25 95 1
25 119 1
25 136 1
25 106 1
25 113 1
25 27 1
25 83 1
25 44 1
25 49 1
25 135 1
25 105 1
25 76 1
25 104 1
25 61 1
25 75 1
25 78 1
26 68 1
26 170 1
26 122 1
26 124 1
26 49 1
26 36 1
26 98 1
26 41 1
26 154 1
26 126 1
26 35 1
26 150 1
26 102 1
26 114 1
26 51 1
26 34 1
26 71 1
27 159 1
27 28 1
27 40 1
27 76 1
27 90 1
27 142 1
27 146 1
27 169 1
27 163 1
27 83 1
28 59 1
28 138 1
28 100 1
28 82 1
28 45 1
28 36 1
28 160 1
28 90 1
28 159 1
28 102 1
28 135 1
28 30 1
28 105 1
28 115 1
28 42 1
28 112 1
28 148 1
28 139 1
29 104 1
29 121 1
29 60 1
29 72 1
29 78 1
29 169 1
29 124 1
29 105 1
29 79 1
29 166 1
29 64 1
29 117 1
29 165 1
29 148 1
29 113 1
30 66 1
30 92 1
30 100 1
30 53 1
30 122 1
30 146 1
30 69 1
30 175 1
30 155 1
31 116 1
31 56 1
31 104 1
31 88 1
31 170 1
31 119 1
31 80 1
31 61 1
31 47 1
31 65 1
32 109 1
32 77 1
32 144 1
32 137 1
32 163 1
32 136 1
32 73 1
32 141 1
32 106 1
32 108 1
32 49 1
32 40 1
32 38 1
33 171 1
33 117 1
33 58 1
33 42 1
33 115 1
33 75 1
33 174 1
33 168 1
33 86 1
33 110 1
33 108 1
33 90 1
33 101 1
33 134 1
33 95 1
33 56 1
33 67 1
33 41 1
33 81 1
34 41 1
34 165 1
34 92 1
34 95 1
34 138 1
34 157 1
34 177 1
34 43 1
34 106 1
34 128 1
34 71 1
34 69 1
34 93 1
34 118 1
34 111 1
35 43 1
35 126 1
35 157 1
35 132 1
35 179 1
35 99 1
35 73 1
35 145 1
35 102 1
35 167 1
35 94 1
35 45 1
36 164 1
36 171 1
36 134 1
36 168 1
36 85 1
36 145 1
36 47 1
36 37 1
36 84 1
36 102 1
36 159 1
37 62 1
37 52 1
37 138 1
37 44 1
37 119 1
37 135 1
37 82 1
37 163 1
37 105 1
37 123 1
37 65 1
37 152 1
38 141 1
38 75 1
38 112 1
38 108 1
38 69 1
38 50 1
38 83 1
38 96 1
38 71 1
38 59 1
38 147 1
38 154 1
38 84 1
38 163 1
38 137 1
39 133 1
39 83 1
39 58 1
39 110 1
39 138 1
39 160 1
39 103 1
39 101 1
39 40 1
39 80 1
39 146 1
39 161 1
39 135 1
39 68 1
39 60 1
39 147 1
40 115 1
40 124 1
40 90 1
40 179 1
40 144 1
40 83 1
40 49 1
40 132 1
40 51 1
40 126 1
40 119 1
40 97 1
40 141 1
41 93 1
41 101 1
41 124 1
41 151 1
41 71 1
41 134 1
41 143 1
41 160 1
41 67 1
41 87 1
41 61 1
41 138 1
41 145 1
41 56 1
42 50 1
42 43 1
42 140 1
42 47 1
42 59 1
42 68 1
42 120 1
42 161 1
42 54 1
42 173 1
42 78 1
42 123 1
42 74 1
42 178 1
42 101 1
43 58 1
43 156 1
43 169 1
43 67 1
43 68 1
43 53 1
43 96 1
43 82 1
43 126 1
43 87 1
43 165 1
43 132 1
44 164 1
44 148 1
44 80 1
44 144 1
44 139 1
44 52 1
44 162 1
44 53 1
44 58 1
44 114 1
44 54 1
44 149 1
44 59 1
44 50 1
44 122 1
44 96 1
44 145 1
44 92 1
44 82 1
44 153 1
44 146 1
44 83 1
44 126 1
45 124 1
45 155 1
45 109 1
45 158 1
45 95 1
45 179 1
45 110 1
45 68 1
45 98 1
46 114 1
46 112 1
46 162 1
46 116 1
46 145 1
46 165 1
46 66 1
47 113 1
47 177 1
47 131 1
47 115 1
47 165 1
47 117 1
47 108 1
47 88 1
47 119 1
47 48 1
47 92 1
48 163 1
48 139 1
48 161 1
48 172 1
48 56 1
48 98 1
48 106 1
48 57 1
48 104 1
48 135 1
48 179 1
49 174 1
49 61 1
49 162 1
49 132 1
49 137 1
49 154 1
49 143 1
49 163 1
49 177 1
49 73 1
49 173 1
49 58 1
49 180 1
49 147 1
49 56 1
49 144 1
49 64 1
50 62 1
50 140 1
50 84 1
50 123 1
50 145 1
50 175 1
50 102 1
50 95 1
50 93 1
50 158 1
50 100 1
50 174 1
50 94 1
50 161 1
51 97 1
51 119 1
51 53 1
51 112 1
51 131 1
51 147 1
51 100 1
51 123 1
51 158 1
51 115 1
51 58 1
51 125 1
51 89 1
51 56 1
51 168 1
52 101 1
52 167 1
52 177 1
52 141 1
52 111 1
52 162 1
53 119 1
53 86 1
53 58 1
53 126 1
53 159 1
53 57 1
53 60 1
53 97 1
53 157 1
53 118 1
53 103 1
53 107 1
54 165 1
54 74 1
54 149 1
54 98 1
54 123 1
54 131 1
54 158 1
54 146 1
54 152 1
54 135 1
55 156 1
55 125 1
55 120 1
55 152 1
55 97 1
55 106 1
55 85 1
55 132 1
55 118 1
55 155 1
56 72 1
56 162 1
56 70 1
56 96 1
56 132 1
56 67 1
56 83 1
56 174 1
56 102 1
56 134 1
56 163 1
56 81 1
57 162 1
57 95 1
57 145 1
57 71 1
57 132 1
57 92 1
57 165 1
57 167 1
57 110 1
58 73 1
58 60 1
58 103 1
58 124 1
58 125 1
58 128 1
58 72 1
58 150 1
58 74 1
58 149 1
58 112 1
58 158 1
58 176 1
58 69 1
58 119 1
59 109 1
59 82 1
59 92 1
59 145 1
59 124 1
59 66 1
59 67 1
60 146 1
60 84 1
60 83 1
60 173 1
60 152 1
60 61 1
60 70 1
60 136 1
60 176 1
61 96 1
61 101 1
61 164 1
61 143 1
61 90 1
61 87 1
61 112 1
61 94 1
61 91 1
61 125 1
61 179 1
61 93 1
61 100 1
61 161 1
62 109 1
62 125 1
62 104 1
62 105 1
62 94 1
62 98 1
62 154 1
62 71 1
62 131 1
62 153 1
62 83 1
63 100 1
63 164 1
63 162 1
63 167 1
63 131 1
63 128 1
63 72 1
63 146 1
63 99 1
63 177 1
63 137 1
63 96 1
63 153 1
63 108 1
63 106 1
64 143 1
64 177 1
64 115 1
64 129 1
64 78 1
64 105 1
64 150 1
64 168 1
64 147 1
64 99 1
64 161 1
64 155 1
64 73 1
64 178 1
65 134 1
65 165 1
65 159 1
65 152 1
65 118 1
65 130 1
65 87 1
65 126 1
65 168 1
65 114 1
65 139 1
65 108 1
66 81 1
66 123 1
66 154 1
66 74 1
66 145 1
66 143 1
66 87 1
66 105 1
66 131 1
66 106 1
66 78 1
66 125 1
66 152 1
66 90 1
66 158 1
66 69 1
66 136 1
67 130 1
67 121 1
67 106 1
67 120 1
67 113 1
67 117 1
67 146 1
67 160 1
67 169 1
67 86 1
67 73 1
67 138 1
68 101 1
68 138 1
68 159 1
68 163 1
68 96 1
68 148 1
68 178 1
68 98 1
68 107 1
68 114 1
68 126 1
69 133 1
69 137 1
69 107 1
69 119 1
69 150 1
69 144 1
69 151 1
69 71 1
70 167 1
70 135 1
70 169 1
70 86 1
70 98 1
70 100 1
70 170 1
70 147 1
70 158 1
70 89 1
70 177 1
70 110 1
71 156 1
71 77 1
71 163 1
71 164 1
71 151 1
71 91 1
71 82 1
71 90 1
71 168 1
71 137 1
72 116 1
72 105 1
72 112 1
72 123 1
72 87 1
72 83 1
72 110 1
72 97 1
72 75 1
72 130 1
72 76 1
72 91 1
72 103 1
72 146 1
72 128 1
72 92 1
72 138 1
73 121 1
73 152 1
73 173 1
73 158 1
73 118 1
73 105 1
73 102 1
73 165 1
73 83 1
74 151 1
74 161 1
74 170 1
74 78 1
74 153 1
74 132 1
75 118 1
75 161 1
75 155 1
75 113 1
75 138 1
75 156 1
75 123 1
75 150 1
75 151 1
75 154 1
75 172 1
76 170 1
76 131 1
76 134 1
76 150 1
76 173 1
76 166 1
76 137 1
76 158 1
76 123 1
76 135 1
76 107 1
77 132 1
77 138 1
77 108 1
77 128 1
77 93 1
77 121 1
77 137 1
77 163 1
77 112 1
77 89 1
77 160 1
77 91 1
77 161 1
77 115 1
77 120 1
78 179 1
78 89 1
78 111 1
78 168 1
78 124 1
78 141 1
78 158 1
79 160 1
79 89 1
79 158 1
79 168 1
79 144 1
79 175 1
79 127 1
79 120 1
79 80 1
79 114 1
80 161 1
80 179 1
80 123 1
80 119 1
80 106 1
81 154 1
81 124 1
81 142 1
81 99 1
81 98 1
81 135 1
81 173 1
81 159 1
82 168 1
82 179 1
82 146 1
82 131 1
82 121 1
82 143 1
82 110 1
82 100 1
83 150 1
83 122 1
83 90 1
83 89 1
83 175 1
83 164 1
83 153 1
84 176 1
84 179 1
84 160 1
84 95 1
84 119 1
84 165 1
84 96 1
84 161 1
84 101 1
84 145 1
84 147 1
85 154 1
85 176 1
85 169 1
85 137 1
85 109 1
85 101 1
85 121 1
85 132 1
85 145 1
85 113 1
85 112 1
85 110 1
85 126 1
85 94 1
86 140 1
86 104 1
86 90 1
86 147 1
86 171 1
86 134 1
86 112 1
86 97 1
86 133 1
87 122 1
87 138 1
87 160 1
87 128 1
87 161 1
87 163 1
88 174 1
88 123 1
88 118 1
88 151 1
88 94 1
88 162 1
88 135 1
88 90 1
88 131 1
88 142 1
89 131 1
89 106 1
89 120 1
89 167 1
89 146 1
89 144 1
89 113 1
89 108 1
90 132 1
90 117 1
90 158 1
90 100 1
90 120 1
90 179 1
90 93 1
90 145 1
90 167 1
90 141 1
90 105 1
90 170 1
90 116 1
91 139 1
91 126 1
91 144 1
91 140 1
91 151 1
91 111 1
91 134 1
91 120 1
91 118 1
92 147 1
92 162 1
92 143 1
92 97 1
92 125 1
92 102 1
93 111 1
93 121 1
93 109 1
93 97 1
93 99 1
93 166 1
93 176 1
93 159 1
94 139 1
94 145 1
94 154 1
94 122 1
94 99 1
94 125 1
94 166 1
94 98 1
94 95 1
94 134 1
94 177 1
94 101 1
94 164 1
95 167 1
95 110 1
95 147 1
95 152 1
95 118 1
95 99 1
95 180 1
95 96 1
96 171 1
96 118 1
96 175 1
96 169 1
96 103 1
96 163 1
96 109 1
96 161 1
96 127 1
96 165 1
96 133 1
96 131 1
96 97 1
97 127 1
97 112 1
97 106 1
97 117 1
97 124 1
97 119 1
97 130 1
97 165 1
97 159 1
97 174 1
97 132 1
97 175 1
98 161 1
98 99 1
98 126 1
98 179 1
98 163 1
98 149 1
98 151 1
99 155 1
99 175 1
99 113 1
99 176 1
99 136 1
99 108 1
99 107 1
99 161 1
99 118 1
99 105 1
99 130 1
100 163 1
100 140 1
100 152 1
100 136 1
100 133 1
100 142 1
100 156 1
100 110 1
100 105 1
100 109 1
100 162 1
100 161 1
101 109 1
101 142 1
101 138 1
101 140 1
101 173 1
101 112 1
101 106 1
101 102 1
101 158 1
102 121 1
102 106 1
102 124 1
102 163 1
102 145 1
102 178 1
102 148 1
102 172 1
102 133 1
102 153 1
102 141 1
102 104 1
103 129 1
103 130 1
103 108 1
103 135 1
103 118 1
103 138 1
103 141 1
103 106 1
104 159 1
104 157 1
104 175 1
104 131 1
104 164 1
104 113 1
105 137 1
105 175 1
105 153 1
105 106 1
105 170 1
106 139 1
106 156 1
106 112 1
106 109 1
106 152 1
106 177 1
107 125 1
107 171 1
