30 90 
1 2 -78688
2 3 18180
3 1 33769
4 5 28508
5 6 14463
6 4 177464
1 4 97685
2 5 -9475
3 6 -3650
4 1 113545
5 2 -76475
6 3 -171963
1 7 18228
2 8 -108716
3 9 -176537
4 10 -22457
5 11 -132898
6 12 97329
7 8 96999
8 9 -75532
9 7 136793
10 11 75596
11 12 12915
12 10 48641
7 10 -166014
8 11 -44912
9 12 31858
10 7 -5618
11 8 51112
12 9 83717
7 13 44666
8 14 -113751
9 15 158376
10 16 166447
11 17 -9584
12 18 -175606
13 14 -3375
14 15 -89849
15 13 29014
16 17 34620
17 18 -60431
18 16 23675
13 16 5848
14 17 186653
15 18 42922
16 13 42191
17 14 166055
18 15 172987
13 19 -41723
14 20 68849
15 21 -18974
16 22 105116
17 23 -138320
18 24 -51902
19 20 -45533
20 21 -16823
21 19 9448
22 23 56198
23 24 -20585
24 22 157855
19 22 149000
20 23 -43830
21 24 -68133
22 19 -25882
23 20 110184
24 21 -110609
19 25 -10995
20 26 103747
21 27 105847
22 28 76926
23 29 22018
24 30 39052
25 26 -82458
26 27 41429
27 25 -58492
28 29 98812
29 30 136157
30 28 -190447
25 28 -47049
26 29 88255
27 30 -141522
28 25 -22715
29 26 16672
30 27 192867
25 1 89771
26 2 -29372
27 3 38120
28 4 34762
29 5 -5526
30 6 -69349
