60 177 
1 38 1
1 5 1
1 11 1
1 33 1
1 40 1
1 41 1
2 33 1
2 48 1
2 60 1
2 23 1
2 25 1
3 5 1
3 55 1
4 10 1
4 58 1
4 48 1
4 49 1
4 56 1
5 49 1
5 32 1
5 54 1
5 19 1
5 42 1
5 11 1
5 60 1
5 40 1
5 48 1
5 6 1
5 37 1
5 31 1
6 25 1
6 58 1
6 33 1
6 46 1
6 44 1
6 8 1
6 16 1
6 9 1
6 27 1
7 52 1
7 36 1
7 48 1
7 20 1
7 18 1
7 59 1
8 39 1
8 12 1
8 36 1
8 15 1
8 28 1
8 59 1
9 16 1
9 11 1
9 58 1
10 56 1
10 55 1
10 57 1
10 25 1
10 39 1
10 50 1
11 17 1
11 26 1
11 56 1
11 36 1
12 34 1
12 37 1
12 32 1
12 43 1
12 18 1
13 55 1
13 26 1
13 38 1
13 42 1
13 36 1
13 49 1
14 60 1
14 57 1
14 21 1
14 58 1
15 36 1
15 60 1
15 54 1
15 34 1
15 52 1
15 25 1
16 46 1
16 53 1
16 36 1
17 59 1
17 60 1
17 56 1
17 45 1
17 38 1
18 24 1
18 56 1
18 41 1
19 40 1
19 33 1
19 51 1
19 28 1
19 46 1
19 54 1
20 25 1
20 21 1
20 55 1
20 23 1
21 39 1
21 33 1
21 34 1
21 56 1
21 42 1
21 40 1
21 31 1
22 33 1
22 40 1
22 41 1
23 32 1
23 27 1
24 55 1
24 27 1
25 41 1
25 34 1
27 49 1
27 39 1
27 43 1
28 29 1
29 45 1
29 48 1
29 53 1
30 53 1
32 42 1
32 37 1
33 42 1
33 39 1
34 35 1
34 58 1
34 51 1
34 50 1
35 60 1
35 45 1
35 36 1
36 45 1
36 37 1
37 51 1
37 40 1
37 55 1
38 41 1
38 54 1
39 41 1
39 60 1
39 58 1
39 45 1
40 59 1
40 42 1
40 41 1
40 53 1
41 53 1
41 42 1
41 50 1
41 56 1
42 58 1
42 44 1
43 56 1
43 46 1
44 53 1
45 46 1
45 50 1
46 57 1
47 55 1
47 53 1
48 51 1
48 59 1
50 57 1
51 56 1
55 60 1
56 60 1
58 59 1
