40 78 
1 22 1
1 20 1
1 10 1
1 21 1
1 36 1
1 31 1
2 24 1
2 20 1
3 23 1
3 32 1
3 40 1
3 27 1
4 6 1
4 9 1
4 36 1
5 6 1
5 39 1
6 23 1
6 8 1
6 16 1
6 9 1
6 7 1
7 8 1
7 20 1
7 19 1
7 23 1
8 25 1
8 15 1
8 19 1
10 37 1
10 39 1
10 17 1
10 25 1
12 32 1
12 23 1
12 18 1
13 24 1
13 27 1
14 15 1
14 34 1
14 38 1
15 32 1
16 40 1
17 36 1
18 19 1
19 20 1
19 33 1
19 26 1
19 38 1
20 25 1
20 35 1
21 22 1
22 32 1
22 23 1
22 25 1
23 35 1
24 38 1
24 28 1
25 40 1
25 35 1
25 31 1
25 30 1
25 37 1
25 34 1
27 29 1
27 38 1
27 39 1
28 39 1
29 38 1
31 36 1
32 37 1
33 36 1
34 39 1
35 40 1
35 36 1
35 37 1
36 37 1
37 38 1
