256 512 
1 2 132027
2 3 15452
3 4 39084
4 5 -52327
5 6 53901
6 7 -101471
7 8 106939
8 9 -175606
9 10 -54568
10 11 -124739
11 12 167029
12 13 98324
13 14 15450
14 15 84195
15 16 105601
16 1 -31666
17 18 -71764
18 19 -100302
19 20 157855
20 21 -56601
21 22 61866
22 23 -129517
23 24 -21153
24 25 104257
25 26 -24805
26 27 42191
27 28 -179671
28 29 -82521
29 30 -8715
30 31 -41723
31 32 -96092
32 17 -257664
33 34 39052
34 35 109712
35 36 55712
36 37 -159725
37 38 28509
38 39 261849
39 40 18681
40 41 143589
41 42 -137862
42 43 -23323
43 44 -118659
44 45 34080
45 46 74009
46 47 40732
47 48 106810
48 33 -220041
49 50 -165738
50 51 110184
51 52 26527
52 53 131247
53 54 4598
54 55 42769
55 56 -3586
56 57 154647
57 58 -83577
58 59 67448
59 60 -57307
60 61 -38715
61 62 132433
62 63 -30987
63 64 -106105
64 49 -51571
65 66 113545
66 67 18180
67 68 -40983
68 69 47779
69 70 -57276
70 71 -99699
71 72 100005
72 73 -45233
73 74 66693
74 75 -112338
75 76 48641
76 77 -48581
77 78 -54682
78 79 17135
79 80 47613
80 65 95098
81 82 -143852
82 83 53480
83 84 143125
84 85 -185260
85 86 166447
86 87 -147289
87 88 202904
88 89 -130882
89 90 63164
90 91 183285
91 92 25188
92 93 28883
93 94 -47049
94 95 -137219
95 96 2829
96 81 -33688
97 98 195644
98 99 97685
99 100 37583
100 101 26511
101 102 14621
102 103 3219
103 104 17165
104 105 -51902
105 106 -30651
106 107 96011
107 108 -64256
108 109 34977
109 110 -209840
110 111 31858
111 112 87884
112 97 5540
113 114 -102635
114 115 49508
115 116 22018
116 117 106539
117 118 -31270
118 119 5538
119 120 -36239
120 121 11265
121 122 9448
122 123 -87178
123 124 52501
124 125 109316
125 126 3583
126 127 -111400
127 128 -14595
128 113 37825
129 130 -130296
130 131 115588
131 132 98812
132 133 10908
133 134 -153777
134 135 -60431
135 136 92619
136 137 10755
137 138 71192
138 139 -38462
139 140 -123289
140 141 -110609
141 142 -200737
142 143 9489
143 144 -62806
144 129 -193345
145 146 192868
146 147 -53649
147 148 222653
148 149 -81262
149 150 -141522
150 151 82642
151 152 -96340
152 153 46800
153 154 80455
154 155 -44009
155 156 -73888
156 157 -92521
157 158 -47118
158 159 312072
159 160 173314
160 145 -91314
161 162 -18891
162 163 -29147
163 164 159124
164 165 12915
165 166 -19205
166 167 16672
167 168 37627
168 169 4839
169 170 -206956
170 171 102285
171 172 -48722
172 173 82854
173 174 -19709
174 175 -76798
175 176 5849
176 161 -71498
177 178 190487
178 179 139421
179 180 25723
180 181 12881
181 182 32036
182 183 -89845
183 184 93907
184 185 -24147
185 186 128477
186 187 -71374
187 188 -9584
188 189 -5619
189 190 128625
190 191 -66835
191 192 -68133
192 177 136077
193 194 -201605
194 195 71663
195 196 -124329
196 197 -179710
197 198 -8240
198 199 130006
199 200 -140355
200 201 40502
201 202 -58493
202 203 -43830
203 204 27406
204 205 9440
205 206 81681
206 207 133693
207 208 -6464
208 193 -29895
209 210 -132898
210 211 -20640
211 212 -108738
212 213 -138320
213 214 50294
214 215 97509
215 216 126583
216 217 -65567
217 218 -55597
218 219 76926
219 220 -22715
220 221 61277
221 222 51783
222 223 -92736
223 224 75908
224 209 -146716
