169 338 
1 2 -1
2 3 1
3 4 1
4 5 1
5 6 -1
6 7 1
7 8 1
8 9 -1
9 10 1
10 11 -1
11 12 -1
12 13 1
13 1 -1
14 15 1
15 16 -1
16 17 1
17 18 1
18 19 -1
19 20 1
20 21 1
21 22 -1
22 23 1
23 24 1
24 25 -1
25 26 1
26 14 -1
27 28 -1
28 29 -1
29 30 1
30 31 1
31 32 -1
32 33 -1
33 34 -1
34 35 1
35 36 -1
36 37 1
37 38 -1
38 39 -1
39 27 1
40 41 1
41 42 -1
42 43 -1
43 44 -1
44 45 -1
45 46 -1
46 47 1
47 48 1
48 49 1
49 50 -1
50 51 -1
51 52 -1
52 40 -1
53 54 1
54 55 -1
55 56 1
56 57 1
57 58 1
58 59 1
59 60 1
60 61 -1
61 62 -1
62 63 -1
63 64 1
64 65 1
65 53 -1
66 67 1
67 68 -1
68 69 -1
69 70 1
70 71 1
71 72 1
72 73 1
73 74 -1
74 75 -1
75 76 -1
76 77 1
77 78 1
78 66 1
79 80 1
80 81 -1
81 82 1
82 83 1
83 84 1
84 85 1
85 86 1
86 87 -1
87 88 -1
88 89 1
89 90 -1
90 91 1
91 79 -1
92 93 -1
93 94 -1
94 95 1
95 96 1
96 97 1
97 98 1
98 99 1
99 100 -1
100 101 -1
101 102 1
102 103 -1
103 104 1
104 92 -1
105 106 -1
106 107 1
107 108 1
108 109 -1
109 110 -1
110 111 1
111 112 -1
112 113 1
113 114 -1
114 115 1
115 116 1
116 117 1
117 105 -1
118 119 -1
119 120 -1
120 121 1
121 122 -1
122 123 -1
123 124 1
124 125 1
125 126 1
126 127 -1
127 128 -1
128 129 1
129 130 -1
130 118 -1
131 132 1
132 133 -1
133 134 1
134 135 -1
135 136 1
136 137 1
137 138 -1
138 139 1
139 140 -1
140 141 1
141 142 1
142 143 1
143 131 -1
144 145 1
145 146 1
146 147 -1
147 148 -1
148 149 -1
149 150 -1
150 151 1
151 152 1
152 153 -1
153 154 -1
154 155 1
155 156 1
156 144 -1
157 158 1
158 159 1
159 160 -1
160 161 1
161 162 1
162 163 -1
163 164 -1
164 165 1
165 166 -1
166 167 -1
167 168 -1
168 169 1
169 157 1
1 14 1
2 15 1
3 16 1
4 17 -1
5 18 1
6 19 -1
7 20 1
8 21 -1
9 22 -1
10 23 -1
11 24 -1
12 25 1
13 26 1
14 27 -1
15 28 1
16 29 1
17 30 -1
18 31 -1
19 32 1
20 33 1
21 34 1
22 35 -1
23 36 1
24 37 1
25 38 1
26 39 -1
27 40 -1
28 41 -1
29 42 -1
30 43 -1
31 44 -1
32 45 -1
33 46 -1
34 47 1
35 48 -1
36 49 1
37 50 1
38 51 -1
39 52 1
40 53 -1
41 54 -1
42 55 -1
43 56 1
44 57 -1
45 58 1
46 59 -1
47 60 1
48 61 1
49 62 -1
50 63 1
51 64 -1
52 65 1
53 66 1
54 67 1
55 68 1
56 69 1
57 70 -1
58 71 1
59 72 1
60 73 1
61 74 -1
62 75 1
63 76 -1
64 77 1
65 78 -1
66 79 -1
67 80 1
68 81 -1
69 82 -1
70 83 1
71 84 -1
72 85 -1
73 86 1
74 87 1
75 88 -1
76 89 1
77 90 -1
78 91 1
79 92 1
80 93 -1
81 94 1
82 95 1
83 96 1
84 97 -1
85 98 -1
86 99 1
87 100 1
88 101 1
89 102 -1
90 103 -1
91 104 -1
92 105 1
93 106 -1
94 107 -1
95 108 1
96 109 1
97 110 -1
98 111 -1
99 112 -1
100 113 1
101 114 -1
102 115 1
103 116 -1
104 117 1
105 118 1
106 119 1
107 120 1
108 121 -1
109 122 -1
110 123 -1
111 124 1
112 125 -1
113 126 -1
114 127 1
115 128 -1
116 129 -1
117 130 -1
118 131 -1
119 132 1
120 133 -1
121 134 -1
122 135 -1
123 136 -1
124 137 1
125 138 1
126 139 -1
127 140 1
128 141 1
129 142 -1
130 143 1
131 144 -1
132 145 -1
133 146 1
134 147 1
135 148 -1
136 149 -1
137 150 1
138 151 -1
139 152 1
140 153 -1
141 154 -1
142 155 1
143 156 1
144 157 1
145 158 -1
146 159 1
147 160 -1
148 161 -1
149 162 -1
150 163 -1
151 164 -1
152 165 1
153 166 1
154 167 -1
155 168 -1
156 169 -1
157 1 -1
158 2 -1
159 3 1
160 4 -1
161 5 1
162 6 -1
163 7 -1
164 8 1
165 9 1
166 10 1
167 11 1
168 12 1
169 13 -1
