64 192 
1 2 -63875
2 3 -171963
3 4 42769
4 1 -104214
5 6 110184
6 7 -75532
7 8 159124
8 5 91788
9 10 23675
10 11 -10995
11 12 103045
12 9 -67490
13 14 99956
14 15 -211439
15 16 -90180
16 13 22018
1 5 246413
2 6 158376
3 7 -100942
4 8 80455
5 9 -200737
6 10 48641
7 11 97182
8 12 -27446
9 13 109316
10 14 -110609
11 15 37583
12 16 -57934
13 1 -145258
14 2 123625
15 3 166055
16 4 -99431
1 17 68849
2 18 118346
3 19 -3375
4 20 12915
5 21 -71497
6 22 31858
7 23 -73411
8 24 -22715
9 25 -9476
10 26 42191
11 27 -73888
12 28 -76475
13 29 95004
14 30 -59089
15 31 -51902
16 32 167029
17 18 62430
18 19 95098
19 20 -6234
20 17 113545
21 22 -89845
22 23 71238
23 24 -162330
24 21 136793
25 26 55962
26 27 -16823
27 28 96999
28 25 157855
29 30 16672
30 31 14464
31 32 44666
32 29 -74351
17 21 105116
18 22 -73075
19 23 -78688
20 24 29014
21 25 166447
22 26 51112
23 27 -118659
24 28 108695
25 29 -80847
26 30 38120
27 31 581
28 32 -161932
29 17 -91314
30 18 -138320
31 19 -5619
32 20 39052
17 33 5849
18 34 -63495
19 35 136157
20 36 33770
21 37 -107981
22 38 -43830
23 39 -5526
24 40 25723
25 41 -68133
26 42 -71764
27 43 132027
28 44 261849
29 45 192868
30 46 208661
31 47 56199
32 48 195644
33 34 -15442
34 35 -29372
35 36 18681
36 33 -45534
37 38 186653
38 39 61277
39 40 -166014
40 37 129664
41 42 -151825
42 43 -25883
43 44 79234
44 41 -113751
45 46 96426
46 47 -30988
47 48 97509
48 45 47613
33 37 28509
34 38 -81261
35 39 -147289
36 40 -129517
37 41 -176537
38 42 -132898
39 43 -3650
40 44 34544
41 45 97330
42 46 -41723
43 47 -18975
44 48 -190447
45 33 34620
46 34 32948
47 35 -39009
48 36 -44913
33 49 -69349
34 50 149000
35 51 -107289
36 52 9448
37 53 42922
38 54 -47118
39 55 -5774
40 56 24559
41 57 82642
42 58 39170
43 59 -92736
44 60 103747
45 61 -108716
46 62 63164
47 63 -40116
48 64 26527
49 50 -138199
50 51 73556
51 52 2912
52 49 -175606
53 54 -101471
54 55 98812
55 56 87587
56 53 37825
57 58 34762
58 59 11265
59 60 -8239
60 57 34081
61 62 157958
62 63 89771
63 64 18228
64 61 71786
49 53 -9584
50 54 -98520
51 55 -23324
52 56 177465
53 57 76926
54 58 75597
55 59 -65051
56 60 -49152
57 61 -38462
58 62 -18426
59 63 -89850
60 64 -47049
61 49 15308
62 50 41429
63 51 -60431
64 52 -20585
49 1 -31270
50 2 -141522
51 3 -22457
52 4 -82458
53 5 132433
54 6 105847
55 7 83717
56 8 88255
57 9 -81168
58 10 74225
59 11 -58493
60 12 172987
61 13 -19968
62 14 119492
63 15 97685
64 16 18180
