81 162 
1 2 1
2 3 1
3 4 -1
4 5 -1
5 6 -1
6 7 1
7 8 1
8 9 1
9 1 -1
10 11 -1
11 12 1
12 13 1
13 14 -1
14 15 -1
15 16 -1
16 17 1
17 18 1
18 10 1
19 20 -1
20 21 1
21 22 -1
22 23 -1
23 24 -1
24 25 1
25 26 -1
26 27 1
27 19 1
28 29 -1
29 30 -1
30 31 -1
31 32 -1
32 33 1
33 34 1
34 35 -1
35 36 -1
36 28 1
37 38 1
38 39 1
39 40 1
40 41 -1
41 42 -1
42 43 -1
43 44 1
44 45 -1
45 37 1
46 47 -1
47 48 1
48 49 1
49 50 1
50 51 -1
51 52 1
52 53 -1
53 54 1
54 46 -1
55 56 1
56 57 -1
57 58 1
58 59 -1
59 60 1
60 61 -1
61 62 -1
62 63 1
63 55 1
64 65 -1
65 66 -1
66 67 1
67 68 -1
68 69 1
69 70 -1
70 71 1
71 72 -1
72 64 1
73 74 -1
74 75 -1
75 76 -1
76 77 1
77 78 1
78 79 1
79 80 -1
80 81 1
81 73 1
1 10 1
2 11 1
3 12 -1
4 13 1
5 14 -1
6 15 -1
7 16 -1
8 17 1
9 18 1
10 19 -1
11 20 -1
12 21 -1
13 22 -1
14 23 1
15 24 -1
16 25 1
17 26 1
18 27 1
19 28 -1
20 29 1
21 30 -1
22 31 -1
23 32 -1
24 33 1
25 34 -1
26 35 1
27 36 -1
28 37 -1
29 38 -1
30 39 1
31 40 -1
32 41 -1
33 42 -1
34 43 -1
35 44 1
36 45 1
37 46 1
38 47 1
39 48 -1
40 49 1
41 50 1
42 51 -1
43 52 -1
44 53 1
45 54 1
46 55 -1
47 56 1
48 57 1
49 58 1
50 59 1
51 60 1
52 61 1
53 62 -1
54 63 1
55 64 -1
56 65 -1
57 66 1
58 67 1
59 68 -1
60 69 1
61 70 1
62 71 1
63 72 1
64 73 1
65 74 -1
66 75 -1
67 76 -1
68 77 1
69 78 1
70 79 -1
71 80 -1
72 81 1
73 1 -1
74 2 -1
75 3 -1
76 4 -1
77 5 -1
78 6 1
79 7 -1
80 8 1
81 9 -1
