225 450 
1 2 99790
2 3 -162330
3 4 -24805
4 5 27406
5 6 -44912
6 7 -4210
7 8 113545
8 9 -3650
9 10 91570
10 11 -20584
11 12 4084
12 13 -8502
13 14 1916
14 15 39170
15 1 -151825
16 17 -90180
17 18 -211439
18 19 63011
19 20 -40115
20 21 71786
21 22 15450
22 23 -62806
23 24 131247
24 25 -250547
25 26 42922
26 27 18180
27 28 109316
28 29 -73411
29 30 -15509
30 16 -220041
31 32 -54682
32 33 83717
33 34 113966
34 35 -137779
35 36 -14595
36 37 -81261
37 38 -39009
38 39 -134602
39 40 -110609
40 41 -80847
41 42 33770
42 43 -141522
43 44 133362
44 45 11265
45 31 -71497
46 47 11716
47 48 95751
48 49 -59089
49 50 133693
50 51 193971
51 52 -146716
52 53 -29147
53 54 186653
54 55 -138320
55 56 -23323
56 57 99462
57 58 151144
58 59 39084
59 60 -63495
60 46 165546
61 62 166055
62 63 -143852
63 64 103747
64 65 -93832
65 66 -244516
66 67 -75532
67 68 44646
68 69 -69349
69 70 2851
70 71 -176537
71 72 40329
72 73 -175606
73 74 136793
74 75 -44009
75 61 -10995
76 77 -31666
77 78 91788
78 79 38158
79 80 166447
80 81 89771
81 82 108695
82 83 -65567
83 84 -100302
84 85 107900
85 86 19447
86 87 -46851
87 88 -15442
88 89 -18425
89 90 -16823
90 76 67266
91 92 167455
92 93 -48581
93 94 -57307
94 95 37583
95 96 -171964
96 97 -104214
97 98 5540
98 99 82766
99 100 158376
100 101 2422
101 102 -123289
102 103 81577
103 104 -197858
104 105 75233
105 91 -99483
106 107 76926
107 108 73556
108 109 86771
109 110 -201605
110 111 -30988
111 112 -98962
112 113 190487
113 114 80455
114 115 70554
115 116 128477
116 117 10755
117 118 -87178
118 119 -57934
119 120 -377
120 106 157855
121 122 -18891
122 123 68849
123 124 123625
124 125 167029
125 126 -21153
126 127 -30277
127 128 9448
128 129 -33688
129 130 26527
130 131 64660
131 132 25723
132 133 97509
133 134 -145259
134 135 -49775
135 121 -22715
136 137 30996
137 138 81681
138 139 37825
139 140 105601
140 141 581
141 142 -76475
142 143 -187626
143 144 -48722
144 145 125889
145 146 -41723
146 147 -130882
147 148 98812
148 149 -23146
149 150 312072
150 136 67836
151 152 -107289
152 153 74225
153 154 -179710
154 155 -65051
155 156 -124739
156 157 34792
157 158 181114
158 159 -65888
159 160 -47049
160 161 208662
161 162 127065
162 163 42192
163 164 62430
164 165 -96340
165 151 14621
166 167 -38715
