60	3600	5	1
0	0	1.275
1	0	-0.6
1	1	0.675
2	0	-0.15
2	2	1.2
3	0	0.45
3	1	-0.45
3	2	-0.6
3	3	1.05
4	0	0.15
4	1	-0.6
4	2	-0.15
4	3	-0.15
4	4	1.35
5	0	0.15
5	1	-0.3
5	2	0.15
5	4	-0.45
5	5	0.975
6	2	0.45
6	3	-0.45
6	4	0.45
6	5	0.15
6	6	0.9
7	0	-0.3
7	2	0.3
7	4	0.3
7	5	0.45
7	6	0.45
7	7	0.9
8	0	-0.45
8	1	0.3
8	2	0.15
8	3	-0.15
8	4	-0.45
8	5	-0.15
8	7	0.3
8	8	1.275
9	0	-0.3
9	1	-0.15
9	3	-0.15
9	4	0.6
9	5	-0.3
9	6	0.45
9	7	-0.3
9	8	-0.15
9	9	1.05
10	0	-0.45
10	1	0.15
10	2	0.45
10	3	0.45
10	4	-0.75
10	5	-0.45
10	6	0.3
10	8	0.15
10	9	-0.45
10	10	1.575
11	2	0.15
11	3	0.15
11	4	-0.45
11	5	0.45
11	7	0.15
11	8	-0.15
11	9	-0.45
11	11	0.825
12	5	0.3
12	6	0.3
12	7	0.45
12	8	0.3
12	9	0.15
12	10	-0.15
12	11	-0.15
12	12	0.975
13	0	0.15
13	1	-0.45
13	2	-0.15
13	3	-0.6
13	5	0.3
13	6	0.3
13	7	-0.15
13	8	0.15
13	9	-0.3
13	10	-0.15
13	12	-0.3
13	13	1.2
14	0	0.15
14	2	0.15
14	3	-0.6
14	4	0.15
14	5	0.3
14	6	0.3
14	8	0.3
14	9	-0.3
14	10	-0.15
14	12	0.75
14	13	0.3
14	14	0.75
15	0	0.45
15	1	-0.15
15	2	-0.15
15	3	-0.3
15	4	0.15
15	5	0.3
15	6	0.15
15	7	-0.3
15	8	0.3
15	9	-0.45
15	13	0.75
15	14	0.6
15	15	0.825
16	0	0.15
16	2	-0.45
16	3	0.15
16	4	-0.15
16	5	-0.3
16	6	-0.3
16	7	-0.6
16	8	-0.15
16	9	0.45
16	11	-0.45
16	12	-0.6
16	14	-0.15
16	15	0.3
16	16	1.05
17	0	-0.15
17	2	-0.15
17	3	0.15
17	4	0.15
17	5	0.15
17	7	-0.15
17	8	-0.3
17	10	-0.3
17	11	-0.15
17	14	-0.15
17	17	0.825
18	1	0.45
18	2	-0.15
18	4	0.15
18	6	0.15
18	7	0.15
18	8	0.75
18	9	-0.45
18	12	0.3
18	13	-0.45
18	14	0.3
18	15	0.3
18	17	0.15
18	18	0.975
19	0	-0.45
19	3	-0.3
19	4	0.45
19	6	0.15
19	7	-0.15
19	8	-0.45
19	9	0.6
19	10	-0.15
19	11	-0.3
19	13	-0.3
19	14	0.3
19	16	0.45
19	17	0.15
19	18	-0.15
19	19	1.2
20	1	0.15
20	2	-0.15
20	3	0.15
20	4	-0.15
20	5	0.15
20	6	-0.3
20	7	0.45
20	9	-0.3
20	11	0.3
20	12	-0.3
20	13	0.15
20	14	-0.45
20	15	-0.15
20	18	-0.45
20	19	-0.3
20	20	0.825
21	0	-0.3
21	1	-0.15
21	2	0.15
21	3	-0.6
21	4	0.45
21	5	-0.45
21	6	0.3
21	7	-0.15
21	8	-0.15
21	9	0.15
21	11	-0.3
21	12	0.3
21	13	-0.15
21	14	0.3
21	15	-0.15
21	16	-0.45
21	17	0.3
21	18	0.15
21	19	0.45
21	20	-0.75
21	21	0.975
22	0	-0.15
22	1	0.45
22	2	-0.9
22	3	-0.15
22	4	-0.45
22	5	-0.15
22	7	-0.15
22	8	-0.3
22	9	-0.3
22	10	-0.3
22	11	-0.3
22	12	-0.15
22	14	-0.15
22	15	-0.15
22	16	0.15
22	17	0.3
22	18	0.45
22	19	0.3
22	20	-0.15
22	21	0.45
22	22	1.2
23	0	0.15
23	1	0.3
23	3	-0.45
23	4	0.15
23	5	-0.3
23	6	0.45
23	8	0.45
23	9	0.45
23	11	0.15
23	12	0.15
23	13	0.3
23	15	0.15
23	16	-0.15
23	17	0.15
23	18	0.15
23	20	-0.15
23	21	0.3
23	22	-0.3
23	23	0.975
24	0	0.45
24	1	0.3
24	4	-0.15
24	5	0.15
24	6	0.45
24	7	0.3
24	10	0.3
24	11	-0.3
24	12	0.75
24	13	-0.45
24	14	0.15
24	15	-0.45
24	16	0.15
24	17	-0.15
24	18	0.45
24	19	0.15
24	21	0.15
24	22	0.75
24	23	-0.3
24	24	1.05
25	0	-0.45
25	1	0.45
25	2	-0.15
25	3	-0.15
25	6	-0.15
25	7	0.15
25	8	0.3
25	9	0.3
25	10	-0.75
25	11	-0.3
25	12	0.45
25	14	-0.15
25	15	-0.45
25	16	-0.3
25	18	0.15
25	20	0.3
25	21	0.15
25	22	0.6
25	23	0.15
25	24	0.3
25	25	0.75
26	0	0.75
26	1	-0.15
26	2	-0.15
26	3	-0.15
26	4	0.15
26	6	0.3
26	7	0.75
26	10	0.15
26	12	0.75
26	13	0.45
26	14	0.45
26	15	0.15
26	16	0.15
26	17	-0.3
26	18	-0.15
26	19	-0.15
26	20	0.15
26	21	-0.3
26	22	-0.15
26	23	0.3
26	24	0.75
26	25	-0.15
26	26	1.2
27	0	0.3
27	1	-0.3
27	3	0.15
27	4	0.6
27	5	-0.15
27	6	-0.15
27	7	-0.15
27	8	-0.45
27	9	-0.6
27	10	-0.15
27	12	-0.45
27	14	0.15
27	15	0.3
27	19	0.45
27	20	-0.15
27	21	0.15
27	23	-0.45
27	24	-0.15
27	25	-0.15
27	26	-0.6
27	27	0.9
28	1	-0.3
28	2	0.45
28	3	-0.15
28	4	0.45
28	5	-0.45
28	6	-0.15
28	7	0.15
28	8	-0.6
28	9	-0.3
28	10	0.6
28	14	-0.15
28	15	0.15
28	16	-0.3
28	18	-0.15
28	19	-0.3
28	20	0.3
28	21	0.45
28	22	-0.3
28	24	-0.45
28	25	-0.15
28	26	-0.15
28	27	0.15
28	28	0.825
29	0	0.3
29	1	-0.45
29	3	0.15
29	6	-0.45
29	7	-0.45
29	8	0.3
29	10	-0.3
29	12	-0.45
29	13	-0.15
29	14	-0.15
29	15	-0.15
29	17	0.45
29	19	-0.15
29	21	0.15
29	22	-0.15
29	23	-0.15
29	24	-0.45
29	25	-0.15
29	26	-0.6
