40	1600	3	1
0	0	1
1	1	1
2	0	0.4
2	1	0.2
2	2	1.6
3	2	0.6
3	3	0.6
4	0	0.4
4	1	-0.4
4	2	0.6
4	3	0.2
4	4	1.4
5	0	-0.4
5	1	-0.2
5	2	0.2
5	3	0.2
5	5	0.6
6	0	0.2
6	1	-0.4
6	2	1
6	3	0.4
6	5	-0.2
6	6	1.2
7	0	0.4
7	2	0.8
7	3	0.6
7	4	0.4
7	5	0.2
7	6	0.8
7	7	1
8	0	0.4
8	1	0.2
8	2	0.8
8	3	0.4
8	4	0.8
8	6	0.8
8	7	0.6
8	8	0.9
9	0	-0.2
9	1	-0.2
9	3	0.4
9	6	0.4
9	9	0.9
10	1	-0.2
10	2	-0.4
10	3	-0.2
10	4	0.2
10	5	-0.2
10	6	-0.6
10	7	-0.8
10	8	-0.2
10	9	-0.4
10	10	1.1
11	0	-0.6
11	1	-0.2
11	2	0.6
11	4	0.2
11	8	0.4
11	9	-0.4
11	10	0.4
11	11	0.9
12	0	0.2
12	1	-0.4
12	2	-0.6
12	3	0.2
12	4	-0.6
12	5	-0.4
12	6	-0.2
12	7	0.2
12	8	-0.2
12	9	0.4
12	11	-0.4
12	12	1.1
13	0	0.8
13	1	0.2
13	2	-0.2
13	4	-0.8
13	5	-0.6
13	6	0.4
13	7	0.2
13	9	-0.4
13	10	-0.2
13	12	0.6
13	13	1.1
14	0	0.6
14	4	0.2
14	5	-0.2
14	6	-1
14	9	-0.2
14	10	0.6
14	11	-0.4
14	12	0.4
14	13	0.2
14	14	1.1
15	1	0.2
15	3	0.2
15	4	-0.4
15	5	0.2
15	6	0.8
15	7	0.4
15	8	0.4
15	9	-0.4
15	10	-0.6
15	11	0.4
15	12	-0.2
15	13	0.4
15	14	-0.6
15	15	1.3
16	0	-0.2
16	1	-0.2
16	2	-0.4
16	4	-0.8
16	5	0.2
16	6	-0.4
16	7	0.2
16	8	-0.4
16	9	0.6
16	10	-0.2
16	12	0.6
16	13	-0.4
16	14	0.2
16	15	-0.2
16	16	0.8
17	0	-0.2
17	1	0.6
17	3	0.2
17	4	0.2
17	6	-0.2
17	7	-0.4
17	8	0.4
17	9	-0.4
17	11	0.6
17	12	-1
17	13	-0.2
17	14	-0.4
17	15	0.2
17	16	-0.4
17	17	1.3
18	0	0.4
18	2	1
18	3	0.4
18	4	1
18	5	0.2
18	6	0.2
18	7	-0.2
18	8	0.2
18	10	-0.2
18	12	-0.8
18	13	-0.6
18	14	-0.6
18	15	0.8
18	16	-0.8
18	17	0.2
18	18	1.4
19	0	0.2
19	1	0.6
19	2	0.8
19	4	0.2
19	6	0.2
19	8	0.8
19	9	0.2
19	10	0.4
19	11	0.4
19	12	-0.2
19	13	-0.2
19	14	-0.2
19	15	-0.2
19	16	-0.6
19	17	0.8
19	18	0.2
19	19	1.2
20	4	0.4
20	6	-0.2
20	7	0.2
20	9	-0.8
20	10	0.4
20	11	0.2
20	12	-0.4
20	14	0.2
20	16	-0.4
20	17	0.8
20	18	-0.2
20	19	0.2
20	20	0.6
21	0	-0.2
21	1	0.2
21	2	-1
21	3	-0.4
21	4	0.4
21	5	-0.4
21	6	-0.4
21	7	0.2
21	9	-0.4
21	10	0.2
21	11	0.6
21	13	0.6
21	14	-0.2
21	15	0.4
21	16	-0.2
21	17	-0.6
21	18	-0.6
21	19	-0.4
21	20	0.4
21	21	1.5
22	0	-0.2
22	1	0.2
22	2	0.2
22	3	-0.4
22	4	0.2
22	9	-0.2
22	10	0.2
22	11	-0.4
22	12	-0.2
22	13	-0.2
22	14	0.4
22	15	-0.4
22	17	-0.4
22	18	-0.6
22	20	-0.2
22	21	-0.4
22	22	0.8
23	0	-0.4
23	1	0.2
23	2	0.8
23	3	0.2
23	4	0.2
23	6	0.2
23	7	-0.8
23	8	-0.2
23	9	0.4
23	10	0.2
23	11	0.4
23	12	-0.2
23	13	-0.2
23	15	0.2
23	16	-0.6
23	17	-0.2
23	18	0.6
23	19	0.2
23	20	-0.2
23	21	-0.2
23	22	-0.4
23	23	1.5
24	0	0.4
24	1	-0.4
24	4	0.6
24	6	-0.2
24	7	0.2
24	8	0.2
24	10	0.2
24	11	-0.2
24	12	0.4
24	13	0.4
24	14	0.6
24	15	-0.2
24	16	-0.4
24	17	-0.4
24	18	-0.2
24	21	0.2
24	22	0.2
24	23	-0.2
24	24	0.6
25	0	-0.2
25	2	0.2
25	3	-0.2
25	4	0.2
25	5	-0.4
25	6	0.4
25	7	0.2
25	8	0.4
25	9	-0.2
25	10	-0.4
25	11	0.4
25	12	-0.2
25	13	0.2
25	17	0.6
25	18	-0.2
25	21	-0.2
25	22	0.2
25	23	-0.2
25	24	-0.2
25	25	1
26	0	0.4
26	2	0.6
26	3	0.2
26	5	0.2
26	7	-0.2
26	9	0.4
26	10	0.6
26	11	0.2
26	12	-0.2
26	13	-0.2
26	14	-0.2
26	15	0.4
26	17	0.2
26	18	1.2
26	19	0.8
26	21	-0.2
26	22	-0.4
26	23	0.6
26	24	-0.4
26	25	-0.4
26	26	1.2
27	0	0.2
27	1	0.2
27	3	0.2
27	4	0.2
27	5	0.2
27	6	0.2
27	7	0.4
27	8	0.2
27	10	0.4
27	12	-0.2
27	13	0.2
27	14	0.2
27	15	-0.2
27	16	0.2
27	17	-0.4
27	18	-0.4
27	19	-0.2
27	20	-0.2
27	21	0.4
27	22	0.6
27	23	-0.2
27	26	0.2
27	27	0.9
28	0	0.4
28	1	0.2
28	2	-0.4
28	3	-0.8
28	4	0.6
28	5	-0.4
28	6	-0.8
28	7	-0.6
28	8	-0.2
28	9	-0.2
28	10	-0.2
28	12	-0.4
28	13	0.2
28	14	0.6
28	15	-0.6
28	16	-0.6
28	17	0.4
28	18	0.4
28	19	0.4
28	23	0.4
28	24	0.2
28	26	0.2
28	27	-0.4
28	28	1.4
29	0	0.4
29	1	-0.6
29	2	-0.2
29	3	-0.2
29	4	0.4
29	5	-0.4
29	8	-0.2
29	9	0.6
29	10	-0.2
29	11	-0.4
29	12	0.6
29	13	0.4
29	14	0.4
29	15	-0.4
29	16	0.4
29	17	-0.6
29	18	-0.4
29	19	-0.4
29	21	0.6
29	22	0.2
29	23	-0.4
29	24	0.2
29	25	-0.2
29	26	0.2
29	27	0.2
29	28	0.4
29	29	0.9
30	1	-0.2
30	2	-0.4
30	3	-0.2
30	4	-0.2
30	6	-0.8
30	9	-0.6
30	10	0.4
30	11	0.6
30	12	0.2
30	13	0.2
30	15	-0.4
30	17	0.4
30	18	-0.4
30	20	0.2
30	22	-0.2
30	23	-0.6
30	24	0.6
30	25	-0.2
30	26	-0.6
30	28	0.4
30	29	-0.4
30	30	1.1
31	1	-0.4
31	3	0.4
31	4	-0.2
31	5	-0.2
31	8	0.4
31	9	0.2
31	10	0.2
31	12	0.6
31	14	0.6
31	16	0.4
31	18	-0.4
31	20	0.2
31	21	-0.4
31	22	-0.2
31	23	-0.2
31	24	0.4
31	25	-0.2
31	26	-0.4
31	27	-0.8
31	28	-0.6
31	30	0.2
31	31	0.9
32	0	-0.2
32	2	-0.2
32	4	0.4
32	6	-0.8
32	8	0.4
32	9	-0.6
32	10	-0.2
32	11	0.6
32	12	0.2
32	13	0.2
32	14	0.4
32	15	0.6
32	16	-0.2
32	18	0.2
32	19	-0.2
32	20	0.2
32	21	1
32	22	-0.2
32	24	0.4
32	25	0.2
32	26	-0.2
32	28	0.2
32	30	0.6
32	31	0.2
32	32	0.8
33	0	0.2
33	1	0.2
33	3	-0.2
33	7	-0.4
33	9	-0.4
33	10	0.4
33	12	-0.6
33	13	0.2
33	14	0.2
33	16	-0.2
33	17	0.2
33	18	-0.4
33	20	0.2
33	21	0.2
33	22	0.4
33	23	0.2
33	24	-0.2
33	25	0.4
33	27	0.4
33	28	-0.2
33	30	-0.4
33	31	-0.4
33	32	-0.2
33	33	0.6
34	0	0.2
34	1	-0.4
34	2	0.2
34	3	-0.4
34	4	0.4
34	5	-0.2
34	6	0.2
34	8	0.4
34	9	-0.4
34	10	0.6
34	11	0.2
34	13	-0.2
34	14	0.2
34	16	0.2
34	18	-0.6
34	19	0.2
34	20	0.2
34	22	1
34	23	-0.8
34	24	0.2
34	25	0.2
34	27	0.2
34	28	-0.4
34	29	0.4
34	31	0.4
34	33	0.4
34	34	0.8
35	0	0.6
35	1	0.4
35	2	-0.2
35	4	0.2
35	5	-0.6
35	9	-0.4
35	10	-0.2
35	11	-0.2
35	12	-0.2
35	13	0.8
35	14	0.2
35	15	-0.2
35	16	-0.6
35	17	0.8
35	20	0.4
35	21	-0.2
35	22	-0.2
35	23	0.2
35	25	0.4
35	26	-0.4
35	27	-0.2
35	28	1
35	30	0.4
35	31	-0.2
35	34	-0.4
35	35	0.9
36	0	0.2
36	1	-0.4
36	2	0.8
36	3	0.2
36	4	-0.4
36	5	0.4
36	6	0.4
36	7	0.2
36	8	-0.4
36	10	-0.6
36	11	-0.2
36	12	0.2
36	13	0.2
36	14	-0.2
36	15	0.2
36	16	0.2
36	17	0.4
36	18	0.2
36	19	0.2
36	21	-1.2
36	22	0.2
36	23	0.2
36	24	-0.2
36	25	0.2
36	26	0.6
36	27	-0.4
36	29	0.2
36	30	-0.6
36	32	-0.6
36	34	0.2
36	36	1.1
37	0	-0.6
37	1	0.4
37	2	0.2
37	3	0.2
37	4	0.4
37	5	-0.2
37	6	-0.4
37	8	-0.4
37	10	0.2
37	11	0.4
37	12	-0.2
37	13	-0.4
37	14	-0.2
37	15	0.2
37	16	-0.6
37	17	0.6
37	18	1
37	19	0.6
37	20	0.4
37	21	0.2
37	22	-0.6
37	23	0.6
37	24	-0.2
37	26	0.6
37	27	-0.6
37	28	0.4
37	29	-0.4
37	30	0.2
37	31	-0.2
37	32	0.4
37	33	-0.6
37	34	-0.6
37	35	0.4
37	36	-0.2
37	37	1.3
38	0	0.2
38	1	-0.4
38	2	0.2
38	4	1
38	7	0.4
38	8	0.4
38	9	-0.2
38	11	0.4
38	13	-0.2
38	15	-0.2
38	19	0.4
38	20	0.2
38	21	0.2
38	22	0.2
38	23	-0.8
38	24	0.2
38	27	-0.2
38	28	0.2
38	29	0.2
38	31	0.4
38	32	0.2
38	34	0.8
38	35	-0.4
38	37	0.2
38	38	0.9
39	0	-0.2
39	1	-0.6
39	2	-0.4
39	3	0.2
39	4	0.6
39	5	0.4
39	6	-0.2
39	7	0.2
39	9	0.2
39	11	-0.2
39	12	-0.4
39	13	-0.8
39	17	0.2
39	18	0.6
39	19	-0.2
39	20	-0.2
39	21	-0.4
39	22	0.2
39	23	-0.6
39	24	0.4
39	26	-0.2
39	28	0.2
39	29	-0.2
39	30	0.4
39	33	-0.4
39	36	0.2
39	38	-0.2
39	39	0.9
