9.80E+01
1.35E-01	-2.45E-01	0
1.01E-01	-2.10E-01	0
1.36E-01	-1.97E-01	0
1.60E-01	-1.70E-01	0
1.83E-01	-1.44E-01	0
4.74E-02	-1.64E-01	0
6.40E-02	-1.66E-01	0
1.87E-01	-1.05E-01	0
1.43E-02	-1.31E-01	0
2.00E-01	-7.36E-02	0
7.43E-02	-9.65E-02	0
8.82E-02	-9.12E-02	0
2.14E-01	-4.26E-02	0
-2.07E-02	-9.07E-02	0
-2.25E-03	-1.01E-01	0
2.32E-01	-2.17E-03	0
2.41E-01	1.77E-02	0
-5.94E-02	-6.35E-02	0
2.21E-01	3.08E-02	0
2.38E-01	5.20E-02	0
-7.74E-02	-5.43E-02	0
-1.09E-01	-2.54E-02	0
2.44E-01	1.05E-01	0
2.31E-01	1.45E-01	0
2.43E-01	1.55E-01	0
-1.46E-01	2.57E-02	0
-1.72E-01	3.77E-02	0
2.36E-01	2.03E-01	0
-2.19E-01	7.19E-02	0
2.28E-01	2.50E-01	0
2.53E-01	2.71E-01	0
-1.03E-01	1.68E-01	0
-7.20E-02	1.92E-01	0
2.61E-01	2.96E-01	0
-2.62E-01	1.16E-01	0
-1.52E-01	1.59E-01	0
1.41E-02	2.54E-01	0
4.10E-02	2.64E-01	0
7.51E-02	2.75E-01	0
2.85E-01	3.23E-01	0
-2.93E-01	1.16E-01	0
-2.04E-01	1.82E-01	0
-9.30E-02	2.39E-01	0
-5.52E-03	2.70E-01	0
9.14E-02	2.96E-01	0
1.17E-01	3.12E-01	0
2.91E-01	3.55E-01	0
-3.14E-01	1.38E-01	0
1.46E-01	3.42E-01	0
1.82E-01	3.51E-01	0
3.18E-01	3.74E-01	0
-3.45E-01	1.38E-01	0
-2.55E-01	2.04E-01	0
-1.38E-01	2.66E-01	0
-2.49E-03	3.11E-01	0
1.93E-01	3.68E-01	0
2.37E-01	3.77E-01	0
2.79E-01	3.98E-01	0
3.25E-01	4.05E-01	0
-3.72E-01	1.50E-01	0
1.63E-02	3.49E-01	0
-2.86E-01	2.04E-01	0
-1.68E-01	2.67E-01	0
-3.93E-01	1.98E-01	0
-3.48E-01	2.05E-01	0
-3.17E-01	2.04E-01	0
-1.88E-01	2.89E-01	0
2.58E-02	3.68E-01	0
4.23E-02	3.89E-01	0
3.33E-01	4.36E-01	0
3.46E-01	4.45E-01	0
-4.33E-01	1.69E-01	0
-4.86E-01	1.85E-01	0
-4.47E-01	1.88E-01	0
-4.11E-01	2.05E-01	0
-2.33E-01	3.14E-01	0
8.12E-02	4.39E-01	0
-5.20E-01	1.86E-01	0
-5.39E-01	1.95E-01	0
-2.63E-01	3.40E-01	0
-5.24E-02	4.38E-01	0
-1.04E-02	4.46E-01	0
3.04E-02	4.60E-01	0
6.84E-02	4.86E-01	0
1.04E-01	4.96E-01	0
-1.73E-01	3.92E-01	0
-1.33E-01	4.11E-01	0
-9.40E-02	4.28E-01	0
-2.03E-01	3.93E-01	0
-2.26E-01	3.98E-01	0
7.55E-02	5.17E-01	0
1.09E-01	5.34E-01	0
1.37E-01	5.47E-01	0
-2.92E-01	3.89E-01	0
-2.54E-01	4.16E-01	0
-3.09E-01	4.21E-01	0
-2.85E-01	4.17E-01	0
-3.24E-01	4.46E-01	0
